Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;South-East Asia Region;;;;;;;;;;;;;;;;;;;;;;
Year:;;2016;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1120;;;2.;Hypertensive heart disease;;4.782.614;2.224.252;2.558.363;0;12.599;4.935;97.401;480.728;511.432;562.501;554.655;0;10.026;2.930;67.522;391.892;501.137;695.031;889.825
1130;;;3.;Ischaemic heart disease;;60.187.146;38.176.641;22.010.505;0;44.126;14.963;1.078.913;9.049.815;9.885.059;10.012.006;8.091.759;0;42.330;17.108;616.867;3.316.934;4.117.516;6.271.269;7.628.480
1140;;;4.;Stroke;;32.910.135;18.753.292;14.156.843;3.786;63.366;60.967;551.806;3.188.881;4.373.976;5.484.969;5.025.540;2.386;52.314;59.097;380.776;1.896.434;2.476.918;4.111.025;5.177.892
1141;;;;a.;Ischaemic stroke;13.863.163;7.513.190;6.349.973;0;4.139;9.083;108.984;642.456;1.230.006;2.597.109;2.921.412;0;4.875;10.336;104.879;433.945;687.114;2.014.592;3.094.233
1142;;;;b.;Haemorrhagic stroke;19.046.973;11.240.103;7.806.870;3.786;59.227;51.884;442.822;2.546.425;3.143.970;2.887.861;2.104.128;2.386;47.440;48.761;275.897;1.462.490;1.789.804;2.096.433;2.083.659
1150;;;5.;Cardiomyopathy, myocarditis, endocarditis;;1.779.877;965.173;814.704;1.653;71.724;17.110;188.469;287.438;147.522;136.855;114.401;1.384;69.553;20.264;144.156;225.355;104.006;109.924;140.063
1160;;;6.;Other circulatory diseases;;3.212.310;1.683.733;1.528.577;619;27.296;13.502;116.142;273.268;279.463;398.907;574.537;508;13.164;7.601;81.046;245.996;220.184;320.115;639.964
1170;;I.;Respiratory diseases;;;39.736.701;22.118.848;17.617.853;0;189.388;454.299;766.755;2.724.767;3.948.546;6.445.463;7.589.630;0;250.541;467.734;688.283;1.964.041;2.550.363;4.778.713;6.918.178
1180;;;1.;Chronic obstructive pulmonary disease;;29.097.443;16.636.565;12.460.878;0;29.562;73.799;337.057;1.775.712;2.950.221;5.115.582;6.354.633;0;48.622;72.022;267.916;1.061.484;1.768.477;3.653.751;5.588.605
1190;;;2.;Asthma;;8.961.910;4.493.394;4.468.516;0;127.089;285.578;358.048;758.581;826.972;1.110.463;1.026.664;0;166.063;304.658;370.094;798.139;695.013;986.752;1.147.796
1200;;;3.;Other respiratory diseases;;1.677.348;988.889;688.459;0;32.737;94.922;71.649;190.475;171.354;219.418;208.334;0;35.856;91.054;50.273;104.418;86.872;138.210;181.776
1210;;J.;Digestive diseases;;;28.902.766;18.119.294;10.783.472;6.307;567.023;636.963;2.148.837;6.604.478;3.402.550;2.754.660;1.998.476;6.441;572.850;791.898;1.919.671;2.309.759;1.545.759;1.783.125;1.853.969
1220;;;1.;Peptic ulcer disease;;2.787.870;1.498.401;1.289.470;0;13.021;17.200;122.438;368.651;291.867;348.273;336.951;0;16.395;31.953;117.197;283.679;201.195;274.675;364.376
1230;;;2.;Cirrhosis of the liver;;16.042.780;11.644.879;4.397.900;8;148.914;299.604;1.276.568;5.042.708;2.426.270;1.592.113;858.694;6;119.369;452.110;874.700;1.092.727;682.208;683.953;492.827
1231;;;;a.;Cirrhosis due to hepatitis B;7.919.107;5.672.136;2.246.971;0;1.409;75.026;552.535;2.780.430;1.175.882;717.305;369.549;0;374;296.961;612.666;644.453;296.251;248.004;148.262
1232;;;;b.;Cirrhosis due to hepatitis C;1.653.006;1.051.198;601.808;0;1.127;2.566;32.790;311.342;270.650;251.413;181.311;0;256;7.694;32.601;120.145;127.781;172.590;140.740
1233;;;;c.;Cirrhosis due to alcohol use;3.581.966;3.186.752;395.214;0;0;0;268.593;1.534.266;738.378;443.211;202.304;0;0;0;7.064;93.541;103.366;111.680;79.564
1234;;;;d.;Other liver cirrhosis;2.888.700;1.734.792;1.153.908;8;146.378;222.011;422.651;416.670;241.360;180.184;105.531;6;118.739;147.455;222.369;234.588;154.810;151.680;124.260
1240;;;3.;Appendicitis;;1.315.337;536.602;778.736;0;16.971;81.614;168.315;120.950;48.629;53.170;46.954;0;39.184;86.465;294.906;143.857;76.310;73.969;64.044
1241;;;4.;Gastritis and duodenitis;;550.804;264.928;285.876;0;6.377;13.741;23.730;66.519;49.167;51.062;54.332;0;8.265;15.174;38.206;74.688;42.431;44.771;62.342
1242;;;5.;Paralytic ileus and intestinal obstruction;;3.977.936;1.790.070;2.187.866;6.299;316.608;137.966;279.563;343.487;205.792;271.139;229.215;6.435;335.384;144.681;420.879;350.239;264.726;329.524;335.998
1244;;;6.;Inflammatory bowel disease;;329.045;156.706;172.339;0;10.317;7.510;19.833;39.957;23.862;26.517;28.709;0;12.743;6.213;26.225;41.129;23.408;25.537;37.084
1246;;;7.;Gallbladder and biliary diseases;;577.084;222.104;354.980;0;4.860;8.420;25.947;51.051;34.680;47.833;49.314;0;11.213;12.401;22.892;66.819;57.794;78.389;105.472
1248;;;8.;Pancreatitis;;1.281.976;799.137;482.839;0;3.290;10.104;122.841;328.518;134.949;115.887;83.549;0;3.358;9.188;66.360;130.019;81.309;94.387;98.219
1250;;;9.;Other digestive diseases;;2.039.933;1.206.467;833.466;0;46.666;60.805;109.601;242.636;187.334;248.667;310.759;0;26.939;33.713;58.307;126.602;116.378;177.920;293.607
1260;;K.;Genitourinary diseases;;;19.085.757;9.668.074;9.417.683;3.491;211.039;151.725;929.593;2.402.247;1.967.546;2.027.259;1.975.175;2.824;190.839;148.264;1.759.574;2.958.022;1.465.032;1.371.469;1.521.658
1270;;;1.;Kidney diseases;;13.005.752;7.671.167;5.334.585;1;108.904;110.372;685.622;1.989.928;1.601.893;1.635.408;1.539.040;1;84.877;136.961;518.255;1.174.217;972.369;1.158.932;1.288.974
1271;;;;a.;Acute glomerulonephritis;53.774;28.570;25.205;0;2.515;2.717;3.098;5.807;7.600;2.672;4.160;0;3.904;6.056;4.004;2.854;1.535;2.824;4.027
1272;;;;b.;Chronic kidney disease due to diabetes;5.480.984;3.393.136;2.087.848;0;2.653;3.785;95.150;773.479;893.384;930.841;693.844;0;1.880;3.653;58.057;381.976;483.855;604.970;553.457
1273;;;;c.;Other chronic kidney disease;7.470.994;4.249.461;3.221.532;1;103.737;103.870;587.373;1.210.641;700.909;701.895;841.036;0;79.093;127.252;456.194;789.387;486.978;551.137;731.489
1280;;;2.;Benign prostatic hyperplasia;;612.777;612.777;0;0;0;0;0;61.311;225.813;187.789;137.864;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;181.380;107.412;73.968;0;125;6.418;11.158;27.372;14.605;20.746;26.990;0;84;1.270;17.759;18.016;12.498;11.458;12.883
1300;;;4.;Other urinary diseases;;1.897.465;994.783;902.682;3.490;102.010;34.935;85.699;188.817;125.235;183.316;271.281;2.823;105.879;10.033;173.598;170.758;128.594;134.367;176.628
1310;;;5.;Infertility;;709.463;281.933;427.530;0;0;0;147.115;134.818;0;0;0;0;0;0;278.095;149.435;0;0;0
1320;;;6.;Gynecological diseases;;2.678.919;0;2.678.919;0;0;0;0;0;0;0;0;0;0;0;771.866;1.445.595;351.572;66.712;43.173
1330;;L.;Skin diseases;;;6.007.650;2.866.792;3.140.858;336;345.846;578.789;848.532;565.031;212.187;163.296;152.775;362;434.366;614.994;886.421;601.674;225.537;176.045;201.457
1340;;M.;Musculoskeletal diseases;;;26.005.438;11.038.659;14.966.778;0;0;139.030;1.852.161;4.142.611;2.177.874;1.654.642;1.072.341;0;0;176.321;2.241.713;5.324.554;3.052.573;2.352.730;1.818.888
1350;;;1.;Rheumatoid arthritis;;1.595.671;468.846;1.126.825;0;0;6.231;38.705;111.473;90.720;121.303;100.412;0;0;8.498;75.807;244.690;231.068;260.960;305.802
1360;;;2.;Osteoarthritis;;3.474.033;1.351.336;2.122.697;0;0;0;0;389.318;372.972;337.463;251.583;0;0;0;0;574.072;572.419;529.917;446.289
1370;;;3.;Gout;;192.608;144.408;48.200;0;0;0;6.568;48.401;34.879;31.407;23.153;0;0;0;2.003;14.378;11.287;11.008;9.524
1380;;;4.;Back and neck pain;;9.548.030;4.323.652;5.224.378;0;0;89.185;700.193;1.745.693;857.199;551.853;379.528;0;0;99.880;691.224;2.074.683;1.111.818;726.815;519.958
1390;;;5.;Other musculoskeletal disorders;;11.195.096;4.750.419;6.444.678;0;0;43.614;1.106.694;1.847.725;822.104;612.616;317.665;0;0;67.942;1.472.680;2.416.731;1.125.981;824.028;537.315
1400;;N.;Congenital anomalies;;;15.962.638;7.688.045;8.274.593;4.436.157;1.499.206;546.586;562.857;392.972;130.986;80.607;38.675;4.584.738;2.010.938;499.529;520.309;413.572;125.707;79.294;40.505
1410;;;1.;Neural tube defects;;724.624;336.301;388.323;147.540;30.824;35.419;48.238;46.121;14.681;8.610;4.867;136.683;39.567;44.580;62.070;63.491;20.853;12.705;8.374
1420;;;2.;Cleft lip and cleft palate;;63.883;29.286;34.597;20.214;4.435;1.060;1.364;1.351;440;266;155;24.527;4.790;1.129;1.482;1.576;535;330;227
1430;;;3.;Down syndrome;;231.309;109.866;121.444;47.482;29.371;8.740;12.089;7.983;2.956;1.064;180;46.275;37.396;8.381;12.842;12.060;3.292;1.102;96
1440;;;4.;Congenital heart anomalies;;6.011.601;2.870.994;3.140.608;1.654.170;829.095;191.966;148.110;33.405;7.375;5.030;1.843;1.639.598;1.114.490;167.989;135.970;69.181;7.083;4.448;1.848
1450;;;5.;Other chromosomal anomalies;;486.638;176.005;310.633;100.827;48.681;13.355;10.102;2.577;345;103;15;159.920;101.453;23.651;18.385;6.353;625;192;55
1460;;;6.;Other congenital anomalies;;8.444.581;4.165.593;4.278.988;2.465.923;556.800;296.047;342.954;301.534;105.188;65.532;31.615;2.577.733;713.242;253.799;289.561;260.911;93.318;60.518;29.905
1470;;O.;Oral conditions;;;4.742.307;2.332.914;2.409.393;0;8.836;91.062;297.264;852.101;466.027;360.120;257.504;0;7.401;103.105;305.816;849.204;462.921;374.353;306.593
1480;;;1.;Dental caries;;453.070;223.746;229.324;0;8.836;37.456;68.905;67.498;21.337;12.617;7.097;0;7.401;40.709;68.352;68.363;21.893;13.577;9.029
1490;;;2.;Periodontal disease;;1.755.181;933.131;822.050;0;0;0;76.044;461.729;215.235;119.826;60.297;0;0;0;54.449;385.511;197.086;116.290;68.715
1500;;;3.;Edentulism;;1.505.390;711.171;794.219;0;0;0;23.310;153.176;166.643;194.183;173.859;0;0;0;29.961;187.395;171.804;200.289;204.769
1502;;;4.;Other oral disorders;;1.028.666;464.867;563.800;0;0;53.606;129.005;169.698;62.812;33.495;16.251;0;0;62.396;153.054;207.934;72.138;44.197;24.080
1505;;P.;Sudden infant death syndrome;;;800.773;425.940;374.834;10.888;415.052;0;0;0;0;0;0;9.937;364.897;0;0;0;0;0;0
1510;III.;Injuries;;;;82.541.808;52.939.833;29.601.975;376.992;2.741.816;4.194.550;16.926.950;17.030.685;5.309.259;3.561.283;2.798.298;275.361;2.514.682;2.747.371;9.405.861;6.681.732;2.651.589;2.629.191;2.696.188
1520;;A.;Unintentional injuries;;;62.643.372;41.102.979;21.540.392;376.910;2.626.696;3.873.417;11.899.962;12.361.885;4.308.569;3.083.351;2.572.190;275.281;2.420.287;2.406.392;4.656.887;4.637.316;2.227.807;2.371.590;2.544.833
1530;;;1.;Road injury;;23.376.142;18.677.434;4.698.708;65.093;358.218;917.649;7.004.146;6.657.227;1.988.945;1.112.737;573.420;29.081;330.097;448.217;1.215.384;1.309.878;632.872;450.692;282.487
1540;;;2.;Poisonings;;1.693.945;1.083.779;610.166;23.070;72.167;168.264;305.041;297.127;83.878;71.268;62.963;7.346;57.305;33.081;166.868;156.053;66.520;82.080;40.913
1550;;;3.;Falls;;11.382.318;6.356.483;5.025.835;88.391;335.631;441.907;837.214;1.621.452;898.866;907.672;1.225.350;73.276;354.345;245.359;563.061;718.057;584.131;982.468;1.505.137
1560;;;4.;Fire, heat and hot substances;;3.351.101;883.576;2.467.524;6.201;93.989;62.628;244.410;303.280;83.971;53.004;36.092;7.989;153.968;190.767;969.600;720.482;188.915;139.891;95.913
1570;;;5.;Drowning;;6.292.722;4.257.799;2.034.922;11.340;918.009;1.169.958;1.060.775;696.650;201.285;123.310;76.472;4.776;728.814;565.889;337.306;188.413;73.097;62.231;74.397
1575;;;6.;Exposure to mechanical forces;;2.155.222;1.284.090;871.132;34.424;116.972;108.338;320.888;395.451;146.225;98.074;63.719;35.033;113.667;114.670;190.701;194.640;90.605;77.654;54.163
1580;;;7.;Natural disasters;;135.219;85.804;49.415;21;1.223;4.859;18.727;37.876;12.891;6.798;3.410;23;1.301;4.214;11.952;19.120;6.269;3.943;2.593
1590;;;8.;Other unintentional injuries;;14.256.704;8.474.014;5.782.690;148.370;730.488;999.815;2.108.760;2.352.821;892.508;710.488;530.763;117.758;680.790;804.194;1.202.015;1.330.674;585.398;572.630;489.231
1600;;B.;Intentional injuries;;;19.898.438;11.836.855;8.061.583;82;115.120;321.133;5.026.989;4.668.800;1.000.691;477.932;226.109;80;94.395;340.980;4.748.975;2.044.416;423.782;257.600;151.354
1610;;;1.;Self-harm;;14.369.988;7.892.512;6.477.475;0;0;151.528;3.460.607;3.154.052;657.768;315.438;153.120;0;0;203.345;4.143.151;1.541.482;302.918;183.165;103.414
1620;;;2.;Interpersonal violence;;5.243.833;3.754.534;1.489.299;2;110.354;156.384;1.518.991;1.442.473;311.655;147.373;67.302;1;89.691;125.476;582.036;468.689;110.496;68.474;44.436
1630;;;3.;Collective violence and legal intervention;;284.617;189.808;94.809;80;4.766;13.221;47.391;72.275;31.269;15.121;5.687;79;4.705;12.159;23.788;34.245;10.368;5.962;3.504
