Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;African Region;;;;;;;;;;;;;;;;;;;;;;
Year:;;2010;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1130;;;3.;Ischaemic heart disease;;11.290.894;6.109.180;5.181.714;0;7.299;19.224;401.828;1.286.369;1.200.580;1.539.096;1.654.784;0;4.850;8.522;204.872;727.999;786.317;1.360.061;2.089.093
1140;;;4.;Stroke;;9.816.098;4.531.002;5.285.096;6.695;218.823;166.041;451.724;860.632;777.307;1.038.306;1.011.475;3.922;202.046;153.325;369.570;886.355;818.885;1.203.719;1.647.274
1141;;;;a.;Ischaemic stroke;3.022.885;1.247.017;1.775.868;0;3.988;5.175;59.620;118.991;157.661;402.891;498.692;0;10.420;6.111;61.880;138.878;173.954;506.965;877.660
1142;;;;b.;Haemorrhagic stroke;6.793.213;3.283.985;3.509.228;6.695;214.834;160.867;392.104;741.641;619.646;635.415;512.783;3.922;191.626;147.215;307.690;747.477;644.931;696.754;769.614
1150;;;5.;Cardiomyopathy, myocarditis, endocarditis;;1.386.846;790.995;595.851;2.149;105.778;59.436;199.570;169.357;87.788;94.248;72.668;2.249;133.155;63.057;120.007;100.640;46.560;55.893;74.292
1160;;;6.;Other circulatory diseases;;4.431.913;2.219.538;2.212.376;3.568;190.949;162.241;451.298;429.290;240.800;323.741;417.650;4.409;195.906;139.494;385.856;386.779;241.086;352.689;506.156
1170;;I.;Respiratory diseases;;;7.812.828;3.915.827;3.897.000;0;286.140;567.394;617.426;679.615;466.823;614.174;684.255;0;370.567;660.254;604.545;604.415;443.802;566.216;647.202
1180;;;1.;Chronic obstructive pulmonary disease;;3.288.018;1.748.017;1.540.001;0;37.849;27.537;156.530;291.894;285.062;424.679;524.466;0;60.263;38.021;139.229;212.050;247.336;379.206;463.897
1190;;;2.;Asthma;;3.893.514;1.737.536;2.155.978;0;194.864;468.524;380.505;304.600;136.382;140.983;111.676;0;278.324;538.151;441.480;367.178;185.362;176.738;168.745
1200;;;3.;Other respiratory diseases;;631.296;430.275;201.021;0;53.426;71.333;80.391;83.121;45.379;48.512;48.113;0;31.980;84.083;23.836;25.187;11.104;10.272;14.560
1210;;J.;Digestive diseases;;;14.280.785;8.890.789;5.389.996;7.610;951.427;668.654;1.628.138;2.730.993;1.201.368;1.023.869;678.730;6.309;820.691;533.604;913.632;1.185.707;611.821;693.371;624.861
1220;;;1.;Peptic ulcer disease;;1.333.067;606.452;726.615;0;40.709;43.452;120.747;158.250;96.365;67.105;79.823;0;65.729;100.546;130.861;150.524;77.544;87.587;113.826
1230;;;2.;Cirrhosis of the liver;;6.744.638;4.519.348;2.225.290;7;166.167;215.530;817.390;1.662.029;737.530;636.962;283.735;5;99.202;141.319;394.596;645.945;332.871;368.906;242.447
1231;;;;a.;Cirrhosis due to hepatitis B;2.578.995;1.939.916;639.079;0;3.068;17.985;368.722;895.121;322.985;244.781;87.253;0;623;4.760;103.852;271.527;108.212;99.221;50.884
1232;;;;b.;Cirrhosis due to hepatitis C;959.323;589.466;369.857;0;1.176;2.277;29.988;165.586;133.160;163.306;93.972;0;251;660;15.041;87.568;73.388;108.672;84.277
1233;;;;c.;Cirrhosis due to alcohol use;1.466.955;1.031.639;435.315;0;0;0;77.280;468.694;226.118;179.174;80.374;0;0;0;25.493;163.224;91.343;92.993;62.262
1234;;;;d.;Other liver cirrhosis;1.739.366;958.327;781.039;7;161.922;195.267;341.399;132.628;55.267;49.700;22.136;5;98.328;135.899;250.210;123.627;59.927;68.020;45.023
1240;;;3.;Appendicitis;;723.851;327.247;396.604;0;59.311;88.758;84.250;46.592;22.312;10.923;15.103;0;116.822;86.510;92.047;44.097;13.774;22.844;20.511
1241;;;4.;Gastritis and duodenitis;;388.293;261.793;126.501;0;26.117;11.244;47.614;101.202;36.865;15.313;23.438;0;9.546;12.903;23.807;36.894;12.393;12.280;18.677
1242;;;5.;Paralytic ileus and intestinal obstruction;;2.555.611;1.548.673;1.006.939;7.603;425.104;157.023;246.028;312.243;143.333;139.882;117.457;6.305;390.884;87.311;132.565;127.532;76.960;92.336;93.045
1244;;;6.;Inflammatory bowel disease;;283.011;146.930;136.081;0;34.480;10.493;27.677;33.542;14.572;12.837;13.329;0;32.536;9.811;29.400;28.266;11.292;10.406;14.372
1246;;;7.;Gallbladder and biliary diseases;;343.053;151.463;191.590;0;7.955;13.608;28.459;38.406;17.518;16.947;28.569;0;6.598;26.372;28.640;42.633;20.506;32.740;34.101
1248;;;8.;Pancreatitis;;405.119;303.493;101.626;0;1.993;1.441;56.985;174.939;36.922;16.811;14.402;0;1.063;4.519;10.986;29.431;26.474;13.816;15.338
1250;;;9.;Other digestive diseases;;1.504.141;1.025.391;478.750;0;189.592;127.106;198.990;203.790;95.951;107.087;102.875;0;98.312;64.313;70.730;80.385;40.008;52.457;72.545
1260;;K.;Genitourinary diseases;;;6.476.846;3.249.452;3.227.393;1.227;454.097;204.332;716.255;696.417;372.207;408.238;396.679;281;283.336;209.280;759.356;999.246;349.188;291.704;335.002
1270;;;1.;Kidney diseases;;3.630.750;2.005.851;1.624.900;1;203.717;157.348;480.571;435.793;223.345;242.527;262.548;1;170.249;154.785;253.660;354.157;200.867;217.113;274.067
1271;;;;a.;Acute glomerulonephritis;16.363;7.875;8.488;0;1.710;2.600;2.047;914;255;203;146;0;1.540;3.367;2.239;864;183;136;158
1272;;;;b.;Chronic kidney disease due to diabetes;840.000;481.936;358.064;0;5.810;5.806;52.470;142.277;90.322;96.681;88.569;0;3.982;4.613;22.040;94.855;71.857;78.532;82.185
1273;;;;c.;Other chronic kidney disease;2.774.387;1.516.039;1.258.347;1;196.196;148.942;426.054;292.602;132.768;145.643;173.833;1;164.727;146.805;229.381;258.438;128.827;138.445;191.723
1280;;;2.;Benign prostatic hyperplasia;;238.397;238.397;0;0;0;0;0;22.552;90.149;74.957;50.739;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;42.794;30.071;12.723;0;115;4.299;16.223;5.045;1.650;1.688;1.051;0;81;2.631;4.347;3.309;1.048;764;542
1300;;;4.;Other urinary diseases;;1.295.518;853.366;442.152;1.226;250.266;42.684;168.445;162.275;57.063;89.066;82.340;280;113.006;51.864;88.676;68.083;35.073;42.219;42.951
1310;;;5.;Infertility;;151.283;121.768;29.515;0;0;0;51.016;70.752;0;0;0;0;0;0;15.459;14.056;0;0;0
1320;;;6.;Gynecological diseases;;1.118.103;0;1.118.103;0;0;0;0;0;0;0;0;0;0;0;397.214;559.640;112.199;31.608;17.442
1330;;L.;Skin diseases;;;3.433.763;1.579.744;1.854.019;328;343.401;387.516;442.881;219.020;70.229;58.063;58.308;377;459.374;436.798;472.745;227.739;95.232;76.933;84.821
1340;;M.;Musculoskeletal diseases;;;6.427.010;2.993.098;3.433.912;0;0;107.006;652.846;1.177.056;481.116;351.949;223.125;0;0;136.174;729.070;1.283.298;564.383;415.851;305.136
1350;;;1.;Rheumatoid arthritis;;294.005;93.125;200.880;0;0;5.489;16.851;30.139;17.335;13.711;9.600;0;0;10.182;35.575;64.995;36.115;29.348;24.664
1360;;;2.;Osteoarthritis;;861.412;374.560;486.853;0;0;0;0;118.199;101.159;90.393;64.809;0;0;0;0;140.913;126.471;120.828;98.640
1370;;;3.;Gout;;55.817;40.572;15.244;0;0;0;3.049;14.796;8.749;8.109;5.870;0;0;0;1.033;4.989;3.296;3.257;2.668
1380;;;4.;Back and neck pain;;3.593.004;1.844.283;1.748.721;0;0;79.568;436.968;736.141;283.820;189.064;118.722;0;0;71.246;349.678;665.591;301.489;210.450;150.267
1390;;;5.;Other musculoskeletal disorders;;1.622.772;640.558;982.214;0;0;21.949;195.978;277.781;70.053;50.673;24.125;0;0;54.746;342.784;406.809;97.011;51.968;28.895
1400;;N.;Congenital anomalies;;;16.659.453;8.672.665;7.986.788;3.584.759;3.589.836;735.389;458.674;211.755;49.167;32.588;10.496;3.135.999;3.408.631;797.935;382.308;172.364;47.918;30.487;11.146
1410;;;1.;Neural tube defects;;3.506.399;2.152.892;1.353.507;1.179.795;750.676;113.272;59.492;34.158;8.300;4.812;2.387;683.534;457.503;97.959;60.155;35.989;9.361;5.663;3.342
1420;;;2.;Cleft lip and cleft palate;;130.799;60.516;70.283;27.547;31.221;601;576;384;97;58;33;45.339;23.340;533;521;356;96;60;39
1430;;;3.;Down syndrome;;261.477;140.904;120.573;32.020;84.349;10.044;7.991;4.744;1.267;488;0;30.835;59.974;9.716;10.323;7.436;1.728;561;0
1440;;;4.;Congenital heart anomalies;;4.091.349;2.318.633;1.772.716;766.081;1.137.529;234.313;131.983;43.583;2.903;2.114;128;553.442;900.949;212.009;81.614;19.457;3.169;1.894;181
1450;;;5.;Other chromosomal anomalies;;654.749;237.744;417.005;101.197;108.770;15.468;10.326;1.669;227;87;1;186.179;183.648;27.575;16.021;3.121;339;111;11
1460;;;6.;Other congenital anomalies;;8.014.680;3.761.975;4.252.705;1.478.119;1.477.292;361.691;248.307;127.217;36.373;25.030;7.946;1.636.669;1.783.216;450.143;213.674;106.005;33.225;22.198;7.574
1470;;O.;Oral conditions;;;1.257.346;594.848;662.498;0;5.539;51.945;134.350;217.540;84.625;59.582;41.268;0;5.082;61.195;155.672;229.864;90.672;67.558;52.455
1480;;;1.;Dental caries;;169.740;82.228;87.512;0;5.539;20.117;27.934;20.341;4.410;2.464;1.423;0;5.082;21.401;29.752;21.522;4.923;2.951;1.882
1490;;;2.;Periodontal disease;;341.161;180.773;160.388;0;0;0;30.490;85.986;33.301;20.019;10.976;0;0;0;22.541;71.700;32.071;21.037;13.039
1500;;;3.;Edentulism;;370.154;167.877;202.277;0;0;0;18.322;60.878;33.774;29.615;25.287;0;0;0;30.297;72.091;35.435;32.679;31.775
1502;;;4.;Other oral disorders;;376.290;163.970;212.320;0;0;31.827;57.603;50.335;13.140;7.484;3.581;0;0;39.794;73.081;64.551;18.243;10.891;5.759
1505;;P.;Sudden infant death syndrome;;;967.156;599.575;367.581;6.081;593.494;0;0;0;0;0;0;2.884;364.697;0;0;0;0;0;0
1510;III.;Injuries;;;;52.663.319;34.895.986;17.767.334;602.837;7.506.779;5.826.235;11.339.301;6.209.915;1.563.744;1.050.408;796.765;354.382;5.499.906;3.691.801;3.875.868;2.188.627;784.234;685.326;687.190
1520;;A.;Unintentional injuries;;;42.263.582;27.441.789;14.821.793;602.775;7.173.190;5.392.132;7.407.748;4.175.062;1.169.805;846.089;674.988;354.317;5.181.688;3.382.992;2.657.912;1.509.255;591.978;543.310;600.340
1530;;;1.;Road injury;;15.508.946;10.683.507;4.825.439;138.584;1.522.309;1.781.768;4.274.042;1.935.720;490.517;313.507;227.059;56.707;1.077.790;1.217.992;1.306.258;597.684;230.815;185.177;153.016
1540;;;2.;Poisonings;;2.011.267;1.252.433;758.834;55.866;718.787;129.731;171.188;112.460;32.101;20.652;11.648;20.065;496.126;75.171;87.842;44.255;14.945;11.264;9.167
1550;;;3.;Falls;;4.031.481;2.450.246;1.581.235;43.035;473.252;517.447;383.364;442.344;197.124;190.966;202.714;59.422;311.792;303.670;221.093;198.288;108.797;138.705;239.468
1560;;;4.;Fire, heat and hot substances;;3.099.672;1.666.501;1.433.171;51.493;664.169;325.419;240.627;205.706;72.049;58.616;48.422;17.279;656.925;279.318;184.578;132.526;53.051;50.800;58.693
1570;;;5.;Drowning;;5.284.461;3.461.812;1.822.650;36.761;1.149.167;1.197.508;654.109;283.028;63.177;45.598;32.463;18.935;810.878;596.405;237.441;86.696;27.061;22.044;23.189
1575;;;6.;Exposure to mechanical forces;;3.263.134;2.333.627;929.508;113.531;685.468;409.125;583.662;371.415;92.302;47.273;30.850;74.221;399.285;180.632;102.754;93.851;31.483;25.839;21.441
1580;;;7.;Natural disasters;;71.400;42.035;29.366;104;5.694;8.819;11.631;9.345;3.154;2.188;1.100;112;6.108;7.064;6.156;5.342;2.044;1.557;983
1590;;;8.;Other unintentional injuries;;8.993.220;5.551.630;3.441.591;163.402;1.954.342;1.022.314;1.089.125;815.046;219.381;167.287;120.733;107.575;1.422.784;722.740;511.790;350.613;123.782;107.925;94.382
1600;;B.;Intentional injuries;;;10.399.737;7.454.197;2.945.540;62;333.589;434.104;3.931.553;2.034.852;393.940;204.319;121.777;65;318.218;308.809;1.217.956;679.372;192.255;142.015;86.850
1610;;;1.;Self-harm;;3.217.697;2.157.990;1.059.706;0;0;112.556;928.533;700.357;199.462;126.034;91.049;0;0;35.330;439.059;285.447;126.734;107.265;65.871
1620;;;2.;Interpersonal violence;;6.630.659;4.927.347;1.703.312;2;329.956;297.348;2.870.270;1.184.845;158.006;62.508;24.411;2;314.281;251.734;704.075;335.838;53.196;27.496;16.691
1630;;;3.;Collective violence and legal intervention;;551.381;368.860;182.522;60;3.633;24.199;132.750;149.651;36.471;15.777;6.318;64;3.937;21.746;74.822;58.087;12.325;7.254;4.288
