Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;Region of the Americas;;;;;;;;;;;;;;;;;;;;;;
Year:;;2015;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1150;;;5.;Cardiomyopathy, myocarditis, endocarditis;;1.991.093;1.245.440;745.653;3.097;61.618;22.613;136.109;318.524;231.348;219.496;252.634;2.135;55.359;19.124;65.708;145.022;107.917;121.348;229.041
1160;;;6.;Other circulatory diseases;;5.864.455;3.082.214;2.782.241;1.885;47.986;29.781;183.177;489.432;505.330;682.825;1.141.798;1.396;42.334;20.563;131.303;384.072;355.053;502.149;1.345.371
1170;;I.;Respiratory diseases;;;12.589.851;6.595.019;5.994.833;0;109.254;378.894;397.297;661.454;922.565;1.476.931;2.648.623;0;95.702;345.177;364.091;620.949;792.959;1.186.485;2.589.469
1180;;;1.;Chronic obstructive pulmonary disease;;7.862.232;4.216.323;3.645.909;0;6.874;17.283;80.912;285.230;640.617;1.126.409;2.058.998;0;6.944;14.091;46.085;217.552;518.678;877.171;1.965.388
1190;;;2.;Asthma;;2.413.538;1.076.351;1.337.187;0;86.406;333.819;218.336;191.062;88.908;79.180;78.640;0;72.966;306.174;267.594;288.719;143.005;120.692;138.037
1200;;;3.;Other respiratory diseases;;2.314.081;1.302.345;1.011.736;0;15.974;27.792;98.048;185.162;193.041;271.343;510.985;0;15.793;24.912;50.412;114.678;131.275;188.622;486.044
1210;;J.;Digestive diseases;;;11.607.404;7.158.443;4.448.961;3.267;159.316;106.157;373.744;2.013.280;1.850.913;1.475.400;1.176.367;2.602;132.502;102.762;258.609;968.689;894.649;893.377;1.195.770
1220;;;1.;Peptic ulcer disease;;571.018;267.454;303.563;0;1.495;2.611;17.136;62.273;55.057;55.439;73.444;0;1.812;3.762;23.464;102.235;53.869;44.221;74.201
1230;;;2.;Cirrhosis of the liver;;5.000.559;3.621.447;1.379.112;2;16.136;12.618;109.504;1.200.141;1.144.027;781.384;357.636;2;14.881;12.655;46.827;336.843;385.666;332.890;249.348
1231;;;;a.;Cirrhosis due to hepatitis B;1.258.220;1.057.093;201.127;0;53;485;39.063;445.803;316.408;180.608;74.672;0;14;159;6.595;70.159;53.610;41.833;28.757
1232;;;;b.;Cirrhosis due to hepatitis C;1.013.561;755.659;257.902;0;190;300;9.698;191.866;253.571;204.594;95.442;0;50;98;2.721;55.221;78.612;71.081;50.118
1233;;;;c.;Cirrhosis due to alcohol use;1.867.781;1.382.576;485.204;0;0;0;17.585;449.787;460.953;308.348;145.903;0;0;0;4.583;120.099;143.474;121.362;95.686
1234;;;;d.;Other liver cirrhosis;860.997;426.119;434.879;2;15.893;11.833;43.159;112.685;113.095;87.834;41.618;2;14.816;12.399;32.928;91.365;109.969;98.614;74.787
1240;;;3.;Appendicitis;;185.938;102.231;83.708;0;7.574;15.039;22.143;23.889;11.906;10.629;11.051;0;6.606;13.911;18.062;18.170;9.597;8.095;9.267
1241;;;4.;Gastritis and duodenitis;;245.036;80.990;164.046;0;1.724;2.026;5.263;20.747;14.388;14.227;22.615;0;1.502;3.671;15.550;62.278;28.540;19.606;32.899
1242;;;5.;Paralytic ileus and intestinal obstruction;;634.395;334.712;299.683;3.265;92.133;11.726;21.259;39.178;33.810;46.754;86.586;2.601;76.548;6.583;14.681;26.616;26.259;36.793;109.603
1244;;;6.;Inflammatory bowel disease;;360.331;173.547;186.784;0;3.066;4.818;28.264;50.951;32.055;28.877;25.517;0;3.091;4.378;25.696;52.552;35.470;32.516;33.082
1246;;;7.;Gallbladder and biliary diseases;;487.931;207.846;280.085;0;702;643;9.231;35.980;37.677;45.863;77.749;0;701;1.406;17.993;57.433;47.457;55.844;99.253
1248;;;8.;Pancreatitis;;546.001;348.415;197.587;0;1.090;2.047;38.103;140.876;69.201;51.565;45.533;0;846;3.403;23.248;56.148;33.021;34.208;46.712
1250;;;9.;Other digestive diseases;;3.576.195;2.021.802;1.554.393;0;35.397;54.629;122.840;439.245;452.792;440.663;476.237;0;26.516;52.994;73.089;256.416;274.771;329.203;541.405
1260;;K.;Genitourinary diseases;;;8.264.751;3.934.187;4.330.564;1.143;79.141;38.642;244.355;675.853;683.997;876.774;1.334.282;935;63.510;41.351;509.839;1.176.568;596.424;637.693;1.304.246
1270;;;1.;Kidney diseases;;5.333.745;2.815.606;2.518.138;1;47.516;33.304;190.469;514.112;500.836;613.406;915.962;1;36.745;32.308;154.873;424.334;392.548;497.882;979.447
1271;;;;a.;Acute glomerulonephritis;9.252;4.677;4.576;0;715;777;981;737;312;373;780;0;671;860;934;724;251;330;806
1272;;;;b.;Chronic kidney disease due to diabetes;1.966.574;1.098.583;867.991;0;1.294;1.267;22.082;197.288;233.743;295.140;347.769;0;849;986;14.324;148.019;167.917;221.782;314.115
1273;;;;c.;Other chronic kidney disease;3.357.918;1.712.347;1.645.571;1;45.507;31.261;167.406;316.087;266.780;317.893;567.413;1;35.226;30.462;139.615;275.590;224.380;275.770;664.526
1280;;;2.;Benign prostatic hyperplasia;;497.243;497.243;0;0;0;0;45;34.658;107.411;157.836;197.293;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;68.760;34.658;34.102;0;52;567;2.694;8.369;7.275;7.530;8.170;0;54;724;2.913;8.514;7.064;6.559;8.273
1300;;;4.;Other urinary diseases;;1.112.756;501.028;611.728;1.142;31.573;4.770;22.800;61.411;68.475;98.002;212.856;934;26.710;8.319;31.447;72.615;72.959;104.902;293.842
1310;;;5.;Infertility;;203.820;85.651;118.169;0;0;0;28.347;57.304;0;0;0;0;0;0;33.147;85.022;0;0;0
1320;;;6.;Gynecological diseases;;1.048.427;0;1.048.427;0;0;0;0;0;0;0;0;0;0;0;287.458;586.083;123.852;28.350;22.684
1330;;L.;Skin diseases;;;3.295.524;1.477.381;1.818.143;172;145.079;252.946;383.276;279.211;136.511;126.673;153.513;170;156.555;283.005;465.852;377.499;167.659;145.343;222.060
1340;;M.;Musculoskeletal diseases;;;16.292.736;6.770.039;9.522.697;0;0;87.844;989.862;2.258.448;1.397.645;1.126.994;909.246;0;0;119.583;1.259.288;2.895.955;1.938.112;1.676.090;1.633.668
1350;;;1.;Rheumatoid arthritis;;1.206.187;338.854;867.333;0;0;4.640;25.952;80.902;76.118;79.100;72.141;0;0;9.213;58.399;204.298;193.882;198.246;203.295
1360;;;2.;Osteoarthritis;;2.377.286;974.609;1.402.677;0;0;0;86;205.921;250.917;263.105;254.579;0;0;0;0;246.381;333.687;371.745;450.864
1370;;;3.;Gout;;179.662;134.779;44.883;0;0;0;4.407;38.306;32.159;31.725;28.184;0;0;0;1.440;8.174;8.476;10.843;15.951
1380;;;4.;Back and neck pain;;6.939.911;3.002.640;3.937.271;0;0;48.805;404.707;1.089.988;627.925;459.271;371.944;0;0;64.337;494.619;1.346.635;809.869;617.769;604.041
1390;;;5.;Other musculoskeletal disorders;;5.589.690;2.319.158;3.270.533;0;0;34.399;554.710;843.331;410.527;293.793;182.397;0;0;46.033;704.830;1.090.467;592.199;477.487;359.517
1400;;N.;Congenital anomalies;;;6.910.958;3.593.175;3.317.783;1.281.072;1.172.408;269.232;343.388;278.968;118.033;77.571;52.503;1.097.689;1.155.222;262.851;289.514;255.857;115.852;78.998;61.801
1410;;;1.;Neural tube defects;;512.444;227.056;285.388;102.723;29.032;17.443;29.111;28.192;9.666;6.368;4.521;127.177;39.195;22.461;33.443;35.072;12.421;8.405;7.213
1420;;;2.;Cleft lip and cleft palate;;20.836;10.791;10.044;2.537;3.641;1.016;1.297;1.235;497;305;263;2.441;3.385;773;1.124;1.229;475;324;293
1430;;;3.;Down syndrome;;316.310;161.505;154.805;18.861;52.812;10.827;21.765;25.020;20.034;11.554;632;17.371;55.243;11.131;18.484;23.076;19.966;8.817;718
1440;;;4.;Congenital heart anomalies;;2.443.588;1.311.539;1.132.050;478.884;592.029;68.904;90.502;52.587;13.844;8.032;6.756;369.530;555.787;65.184;63.434;46.919;13.302;9.092;8.803
1450;;;5.;Other chromosomal anomalies;;532.045;240.984;291.061;76.780;76.580;40.199;30.912;7.729;1.672;625;6.486;83.447;116.196;46.013;30.695;6.016;1.701;768;6.225
1460;;;6.;Other congenital anomalies;;3.085.736;1.641.301;1.444.435;601.287;418.314;130.843;169.799;164.205;72.320;50.687;33.845;497.724;385.416;117.288;142.335;143.544;67.986;51.594;38.549
1470;;O.;Oral conditions;;;3.176.227;1.428.821;1.747.406;0;3.294;43.156;139.700;386.797;279.353;292.377;284.144;0;3.011;48.574;153.150;417.374;331.928;370.508;422.862
1480;;;1.;Dental caries;;289.807;138.703;151.104;0;3.294;21.179;36.805;44.834;15.548;9.753;7.290;0;3.011;22.199;38.232;47.643;17.582;11.727;10.710
1490;;;2.;Periodontal disease;;658.963;351.459;307.503;0;0;0;28.018;151.604;85.700;53.316;32.822;0;0;0;21.982;126.585;75.139;47.947;35.850
1500;;;3.;Edentulism;;1.681.370;702.689;978.682;0;0;0;16.055;108.314;144.186;205.661;228.472;0;0;0;19.476;136.093;191.389;279.033;352.691
1502;;;4.;Other oral disorders;;546.087;235.969;310.117;0;0;21.977;58.822;82.045;33.918;23.648;15.560;0;0;26.376;73.460;107.053;47.818;31.800;23.611
1505;;P.;Sudden infant death syndrome;;;258.065;145.515;112.550;5.933;139.491;0;0;0;0;0;91;4.780;107.670;0;0;0;41;31;28
1510;III.;Injuries;;;;38.360.445;29.136.102;9.224.342;63.040;862.697;1.075.638;11.772.383;9.212.639;2.857.240;1.765.232;1.527.232;47.223;687.174;606.148;2.191.268;2.183.088;1.064.406;934.653;1.510.381
1520;;A.;Unintentional injuries;;;22.390.492;15.737.139;6.653.353;63.008;763.003;821.612;4.945.687;4.652.959;1.862.540;1.324.823;1.303.507;47.190;604.454;453.356;1.187.306;1.313.449;809.754;808.714;1.429.131
1530;;;1.;Road injury;;9.235.583;7.127.407;2.108.177;6.866;135.208;278.365;2.933.769;2.332.595;741.873;424.047;274.684;4.355;113.899;166.975;670.177;568.113;236.349;175.927;172.381
1540;;;2.;Poisonings;;345.004;205.941;139.063;3.122;18.807;14.352;72.576;60.708;19.973;9.916;6.487;2.908;17.718;12.633;36.253;38.800;14.701;7.730;8.321
1550;;;3.;Falls;;4.693.324;2.649.746;2.043.579;1.988;40.143;100.855;358.805;676.209;456.076;426.218;589.452;1.364;29.332;60.287;128.383;263.793;306.866;392.486;861.069
1560;;;4.;Fire, heat and hot substances;;671.642;398.060;273.582;1.852;46.911;36.133;72.894;105.224;56.668;42.659;35.718;1.673;40.540;28.394;44.564;63.444;34.473;28.806;31.688
1570;;;5.;Drowning;;1.363.197;1.120.068;243.129;2.992;121.158;160.398;450.826;256.808;71.318;37.420;19.147;1.724;73.527;53.195;49.172;37.080;12.956;8.448;7.028
1575;;;6.;Exposure to mechanical forces;;1.427.482;1.092.685;334.797;8.386;78.925;59.775;283.041;341.797;142.528;99.389;78.845;6.453;64.054;28.855;49.211;68.455;40.416;34.563;42.790
1580;;;7.;Natural disasters;;102.969;68.533;34.435;12;694;6.309;22.646;23.238;8.075;4.318;3.242;13;737;6.038;9.944;9.528;2.705;2.786;2.684
1590;;;8.;Other unintentional injuries;;4.551.290;3.074.700;1.476.590;37.790;321.158;165.423;751.130;856.380;366.029;280.857;295.932;28.700;264.647;96.978;199.602;264.238;161.287;157.968;303.170
1600;;B.;Intentional injuries;;;15.969.953;13.398.963;2.570.990;32;99.694;254.026;6.826.696;4.559.680;994.700;440.409;223.725;34;82.720;152.793;1.003.962;869.639;254.652;125.939;81.250
1610;;;1.;Self-harm;;4.717.738;3.575.677;1.142.061;0;0;67.078;1.373.661;1.308.000;465.030;228.914;132.994;0;0;51.110;412.152;396.263;160.777;77.316;44.442
1620;;;2.;Interpersonal violence;;10.902.730;9.511.775;1.390.955;1;97.695;177.630;5.285.394;3.150.719;510.054;203.100;87.182;1;80.693;97.192;582.519;458.353;90.054;46.665;35.479
1630;;;3.;Collective violence and legal intervention;;349.485;311.511;37.974;31;1.999;9.318;167.642;100.961;19.616;8.395;3.549;33;2.028;4.491;9.291;15.022;3.821;1.958;1.330
