Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;Region of the Americas;;;;;;;;;;;;;;;;;;;;;;
Year:;;2010;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1150;;;5.;Cardiomyopathy, myocarditis, endocarditis;;1.882.322;1.155.459;726.863;3.545;78.404;21.684;121.506;294.640;207.898;186.672;241.109;2.346;71.105;19.294;59.577;142.158;99.982;109.113;223.290
1160;;;6.;Other circulatory diseases;;5.242.470;2.731.797;2.510.673;2.278;64.144;30.355;156.750;451.076;441.820;570.883;1.014.490;1.568;56.639;20.527;119.984;355.982;307.020;422.384;1.226.569
1170;;I.;Respiratory diseases;;;11.728.499;6.176.276;5.552.223;0;127.949;394.012;382.739;679.615;854.001;1.286.460;2.451.500;0;112.130;364.984;366.822;645.445;708.515;1.016.214;2.338.114
1180;;;1.;Chronic obstructive pulmonary disease;;7.184.835;3.911.836;3.272.999;0;9.597;18.313;80.186;301.550;592.858;988.578;1.920.754;0;8.901;16.454;47.687;230.468;447.997;751.212;1.770.280
1190;;;2.;Asthma;;2.424.061;1.076.355;1.347.706;0;98.377;345.434;210.211;187.835;85.512;70.987;77.998;0;84.135;319.891;265.994;296.108;139.912;110.766;130.901
1200;;;3.;Other respiratory diseases;;2.119.603;1.188.085;931.518;0;19.974;30.264;92.342;190.231;175.632;226.894;452.748;0;19.094;28.639;53.141;118.869;120.607;154.236;436.933
1210;;J.;Digestive diseases;;;10.599.319;6.588.127;4.011.193;3.791;199.160;114.703;367.532;1.995.825;1.692.607;1.184.689;1.029.820;3.067;166.428;104.428;242.122;908.662;788.096;718.859;1.079.530
1220;;;1.;Peptic ulcer disease;;550.684;261.884;288.800;0;2.127;3.741;19.577;62.972;54.073;48.863;70.532;0;2.712;4.043;24.581;97.905;48.478;37.653;73.430
1230;;;2.;Cirrhosis of the liver;;4.523.527;3.315.745;1.207.782;2;19.399;13.574;109.554;1.208.738;1.053.106;603.874;307.498;2;18.254;12.426;43.252;318.250;338.207;261.579;215.812
1231;;;;a.;Cirrhosis due to hepatitis B;1.178.891;997.983;180.908;0;63;544;41.173;453.835;291.259;145.549;65.562;0;18;151;6.178;66.551;48.281;34.594;25.136
1232;;;;b.;Cirrhosis due to hepatitis C;901.120;678.755;222.365;0;231;304;9.740;192.522;234.403;158.949;82.605;0;63;99;2.329;53.018;68.652;55.124;43.079
1233;;;;c.;Cirrhosis due to alcohol use;1.679.899;1.253.849;426.050;0;0;0;17.788;453.622;424.135;234.093;124.212;0;0;0;4.098;115.338;127.002;96.452;83.160
1234;;;;d.;Other liver cirrhosis;763.616;385.157;378.460;2;19.105;12.726;40.853;108.759;103.309;65.283;35.120;2;18.174;12.176;30.647;83.343;94.273;75.409;64.437
1240;;;3.;Appendicitis;;177.204;97.959;79.245;0;9.532;15.196;21.303;22.841;10.454;8.440;10.193;0;8.511;14.504;16.514;16.546;7.328;7.073;8.770
1241;;;4.;Gastritis and duodenitis;;224.628;75.280;149.348;0;1.924;3.032;6.759;18.403;13.670;11.840;19.653;0;1.696;4.190;15.379;57.612;25.077;16.142;29.252
1242;;;5.;Paralytic ileus and intestinal obstruction;;624.753;331.249;293.504;3.789;120.188;11.619;18.592;33.535;29.776;38.860;74.891;3.065;98.345;6.910;10.774;23.600;22.710;29.762;98.338
1244;;;6.;Inflammatory bowel disease;;345.907;164.600;181.307;0;3.762;4.943;27.561;49.848;30.745;25.267;22.474;0;3.697;4.652;25.311;53.890;34.961;27.701;31.095
1246;;;7.;Gallbladder and biliary diseases;;405.295;173.579;231.716;0;892;1.018;8.180;32.006;29.130;38.075;64.277;0;923;1.218;14.721;48.439;38.194;43.201;85.019
1248;;;8.;Pancreatitis;;511.474;332.712;178.762;0;1.312;2.749;37.866;136.934;67.049;45.980;40.822;0;1.069;3.459;19.810;48.026;31.985;30.403;44.009
1250;;;9.;Other digestive diseases;;3.235.848;1.835.119;1.400.729;0;40.024;58.830;118.141;430.549;404.604;363.492;419.479;0;31.222;53.026;71.781;244.394;241.156;265.346;493.805
1260;;K.;Genitourinary diseases;;;7.331.351;3.427.808;3.903.543;1.198;100.930;42.840;240.850;612.144;597.725;698.702;1.133.419;990;79.929;43.493;498.544;1.107.990;523.067;509.319;1.140.211
1270;;;1.;Kidney diseases;;4.849.707;2.527.030;2.322.677;1;61.019;36.822;191.349;470.637;445.786;502.703;818.713;1;47.144;34.100;156.218;401.158;357.901;416.938;909.217
1271;;;;a.;Acute glomerulonephritis;8.016;3.953;4.063;0;852;781;857;579;210;210;463;0;778;864;859;607;194;206;553
1272;;;;b.;Chronic kidney disease due to diabetes;1.818.308;998.076;820.232;0;1.646;1.421;21.467;187.124;213.710;248.367;324.341;0;1.073;1.038;14.588;145.510;160.060;190.606;307.357
1273;;;;c.;Other chronic kidney disease;3.023.383;1.525.001;1.498.382;1;58.521;34.621;169.025;282.933;231.866;254.125;493.909;1;45.292;32.198;140.771;255.041;197.647;226.126;601.307
1280;;;2.;Benign prostatic hyperplasia;;435.049;435.049;0;0;0;0;0;35.457;99.948;134.498;165.147;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;51.188;25.870;25.317;0;51;625;2.370;6.835;5.458;4.919;5.613;0;54;657;2.511;7.252;4.908;4.209;5.726
1300;;;4.;Other urinary diseases;;804.467;358.033;446.435;1.198;39.860;5.393;20.082;44.438;46.534;56.583;143.946;989;32.731;8.736;27.070;59.293;48.240;64.228;205.148
1310;;;5.;Infertility;;183.469;81.827;101.642;0;0;0;27.049;54.777;0;0;0;0;0;0;29.380;72.262;0;0;0
1320;;;6.;Gynecological diseases;;1.007.471;0;1.007.471;0;0;0;0;0;0;0;0;0;0;0;283.365;568.025;112.019;23.943;20.119
1330;;L.;Skin diseases;;;3.083.011;1.375.911;1.707.100;177;150.637;257.274;379.644;254.024;114.783;96.907;122.465;175;161.770;288.606;460.482;356.317;144.681;113.251;181.817
1340;;M.;Musculoskeletal diseases;;;14.949.695;6.180.099;8.769.596;0;0;89.169;963.719;2.139.365;1.242.843;941.143;803.861;0;0;126.179;1.233.510;2.763.713;1.752.558;1.409.790;1.483.845
1350;;;1.;Rheumatoid arthritis;;1.099.325;303.953;795.371;0;0;4.669;25.201;76.114;68.889;66.407;62.674;0;0;9.386;57.780;199.214;179.241;167.093;182.656
1360;;;2.;Osteoarthritis;;2.086.160;849.977;1.236.182;0;0;0;206;196.622;221.861;215.233;216.055;0;0;124;0;236.716;297.420;305.925;395.999
1370;;;3.;Gout;;158.262;119.259;39.003;0;0;0;4.147;37.122;29.118;25.366;23.504;0;0;0;1.399;7.614;7.574;8.627;13.788
1380;;;4.;Back and neck pain;;6.391.688;2.782.056;3.609.632;0;0;50.686;406.551;1.055.346;567.878;383.214;318.381;0;0;67.227;490.958;1.283.168;722.185;513.627;532.468
1390;;;5.;Other musculoskeletal disorders;;5.214.262;2.124.854;3.089.407;0;0;33.814;527.614;774.160;355.097;250.922;183.247;0;0;49.443;683.373;1.037.001;546.139;414.518;358.934
1400;;N.;Congenital anomalies;;;7.254.646;3.760.097;3.494.549;1.415.712;1.284.615;271.307;326.406;254.181;101.984;60.888;45.005;1.217.214;1.277.805;262.421;278.137;241.407;98.000;63.563;56.001
1410;;;1.;Neural tube defects;;569.831;253.239;316.591;129.319;35.479;18.641;27.005;25.049;8.673;5.266;3.809;156.150;47.408;23.111;33.110;32.314;11.341;6.915;6.243
1420;;;2.;Cleft lip and cleft palate;;22.650;11.523;11.127;2.986;4.315;884;1.250;1.198;420;259;211;2.891;3.954;920;1.179;1.189;472;270;251
1430;;;3.;Down syndrome;;284.983;146.514;138.470;20.234;56.266;13.080;20.003;18.547;13.202;4.916;265;18.421;57.468;9.619;16.142;19.166;12.124;5.153;376
1440;;;4.;Congenital heart anomalies;;2.657.613;1.416.527;1.241.086;526.405;654.370;70.753;86.473;50.402;14.463;7.333;6.327;407.995;625.268;67.049;61.664;48.304;13.303;8.559;8.943
1450;;;5.;Other chromosomal anomalies;;518.248;231.434;286.814;75.631;75.664;38.949;28.489;5.533;1.287;485;5.395;84.054;115.706;45.770;29.128;4.719;1.208;567;5.663
1460;;;6.;Other congenital anomalies;;3.201.321;1.700.861;1.500.460;661.137;458.521;129.001;163.186;153.451;63.938;42.629;28.997;547.703;428.001;115.951;136.915;135.715;59.551;42.099;34.525
1470;;O.;Oral conditions;;;2.744.364;1.231.815;1.512.549;0;3.200;44.005;134.506;353.500;236.783;229.830;229.991;0;2.923;49.679;147.536;382.439;282.354;292.780;354.839
1480;;;1.;Dental caries;;274.933;131.144;143.789;0;3.200;21.708;35.751;42.264;13.797;8.135;6.290;0;2.923;22.815;37.564;45.509;15.634;9.814;9.530
1490;;;2.;Periodontal disease;;586.849;315.493;271.356;0;0;0;26.971;139.901;75.116;44.684;28.821;0;0;91;20.936;115.239;64.404;39.127;31.560
1500;;;3.;Edentulism;;1.370.747;564.942;805.805;0;0;0;14.254;94.860;117.893;156.887;181.048;0;0;91;17.486;119.824;159.199;216.958;292.248
1502;;;4.;Other oral disorders;;511.835;220.236;291.599;0;0;22.297;57.531;76.476;29.977;20.123;13.831;0;0;26.682;71.550;101.868;43.118;26.880;21.501
1505;;P.;Sudden infant death syndrome;;;312.437;175.661;136.775;5.829;169.832;0;0;0;0;0;0;4.725;132.050;0;0;0;0;0;0
1510;III.;Injuries;;;;48.437.114;35.127.045;13.310.069;82.973;1.779.442;2.791.466;13.642.612;10.500.819;3.045.889;1.834.086;1.449.756;67.342;1.602.003;2.142.146;3.216.888;2.778.672;1.196.077;959.379;1.347.561
1520;;A.;Unintentional injuries;;;32.274.212;21.485.683;10.788.528;82.899;1.656.934;2.512.912;6.617.215;5.793.117;2.113.097;1.457.283;1.252.227;67.265;1.501.599;1.977.836;2.207.872;1.938.884;964.249;856.502;1.274.322
1530;;;1.;Road injury;;8.887.194;6.770.376;2.116.818;6.822;155.085;308.134;2.782.344;2.244.902;668.502;361.047;243.540;4.402;125.602;190.001;690.583;563.612;222.921;156.131;163.567
1540;;;2.;Poisonings;;349.467;207.806;141.661;3.861;21.707;15.695;72.665;60.091;19.075;8.733;5.979;3.516;20.216;14.368;36.623;38.272;13.999;6.902;7.765
1550;;;3.;Falls;;3.851.519;2.241.296;1.610.224;2.149;44.365;101.451;336.036;619.734;373.435;312.759;451.366;1.461;32.792;62.713;119.974;240.638;237.412;270.100;645.133
1560;;;4.;Fire, heat and hot substances;;688.379;413.339;275.041;2.139;57.363;39.255;81.325;112.002;51.740;36.520;32.995;1.939;49.332;32.827;45.077;60.470;32.237;23.832;29.326
1570;;;5.;Drowning;;1.444.197;1.178.525;265.672;3.536;149.873;180.858;454.655;268.126;70.479;33.197;17.801;2.060;90.315;60.480;48.334;37.319;13.821;7.323;6.021
1575;;;6.;Exposure to mechanical forces;;1.331.048;1.021.981;309.067;9.694;86.825;62.180;264.815;319.241;126.941;83.795;68.491;7.590;69.101;27.627;46.108;61.938;33.305;27.305;36.092
1580;;;7.;Natural disasters;;11.148.012;6.502.147;4.645.865;15.172;793.999;1.604.624;1.794.121;1.274.829;460.437;385.092;173.871;15.943;833.481;1.474.280;1.010.300;678.125;269.858;237.631;126.248
1590;;;8.;Other unintentional injuries;;4.574.395;3.150.214;1.424.181;39.525;347.718;200.715;831.252;894.191;342.488;236.140;258.185;30.355;280.761;115.539;210.874;258.510;140.696;127.277;260.169
1600;;B.;Intentional injuries;;;16.162.902;13.641.361;2.521.541;74;122.508;278.554;7.025.398;4.707.702;932.792;376.803;197.530;77;100.404;164.311;1.009.017;839.788;231.829;102.877;73.238
1610;;;1.;Self-harm;;4.127.017;3.154.599;972.418;0;0;54.035;1.210.085;1.198.574;403.908;177.924;110.072;0;0;39.467;354.024;347.327;136.336;57.197;38.067
1620;;;2.;Interpersonal violence;;11.447.224;9.959.182;1.488.042;1;117.847;204.626;5.509.034;3.345.657;507.651;190.462;83.904;1;95.720;115.558;637.010;473.141;89.932;43.088;33.593
1630;;;3.;Collective violence and legal intervention;;588.661;527.580;61.080;74;4.661;19.893;306.278;163.471;21.233;8.417;3.554;76;4.684;9.286;17.983;19.321;5.561;2.592;1.578
