Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;Global;;;;;;;;;;;;;;;;;;;;;;
Year:;;2016;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1000;;;6.;Non-migraine headache;;7.189.289;2.916.641;4.272.648;0;0;152.782;807.965;1.220.859;399.072;229.412;106.551;0;0;223.255;1.125.336;1.741.144;603.486;370.609;208.819
1010;;;7.;Other neurological conditions;;8.346.944;4.606.214;3.740.730;223;354.283;685.890;1.091.706;932.325;594.407;494.568;452.811;268;354.966;597.961;751.134;706.901;472.190;407.563;449.748
1020;;G.;Sense organ diseases;;;101.561.924;48.761.917;52.800.008;4.266;732.285;2.645.981;4.983.166;9.985.032;8.108.468;9.632.646;12.670.073;4.009;681.391;2.346.827;4.502.377;9.544.419;8.145.065;10.305.668;17.270.251
1030;;;1.;Glaucoma;;1.444.878;594.660;850.219;0;0;0;3.022;42.396;71.776;139.616;337.849;0;0;44;4.083;52.822;86.535;172.257;534.478
1040;;;2.;Cataracts;;6.712.922;2.443.545;4.269.377;0;0;0;11.226;236.500;385.859;661.937;1.148.023;0;0;0;20.034;373.803;603.479;1.082.187;2.189.873
1050;;;3.;Uncorrected refractive errors;;29.922.896;14.017.456;15.905.440;2.560;414.917;1.239.538;1.856.882;3.384.348;2.469.158;2.422.439;2.227.614;2.855;412.244;1.221.506;1.897.523;3.732.190;2.792.674;2.806.700;3.039.749
1060;;;4.;Macular degeneration;;1.606.780;574.332;1.032.448;0;0;0;0;5;46.773;144.413;383.140;0;0;0;0;13;78.243;234.791;719.402
1070;;;5.;Other vision loss;;7.973.967;3.677.564;4.296.404;68;38.620;126.616;301.061;564.705;567.306;811.230;1.267.957;80;45.203;148.515;350.895;606.751;595.084;869.120;1.680.757
1080;;;6.;Other hearing loss;;47.351.623;24.552.508;22.799.116;1.638;217.068;1.134.914;2.466.011;5.051.189;4.078.768;4.865.089;6.737.831;1.074;158.298;824.984;1.846.286;3.952.982;3.383.735;4.385.439;8.246.318
1090;;;7.;Other sense organ disorders;;6.548.858;2.901.854;3.647.004;0;61.680;144.912;344.964;705.889;488.829;587.921;567.659;0;65.648;151.778;383.556;825.859;605.315;755.174;859.674
1100;;H.;Cardiovascular diseases;;;413.152.564;228.363.367;184.789.197;63.362;1.614.171;1.234.197;7.971.035;36.303.708;43.473.025;59.847.136;77.856.733;46.642;1.388.186;1.139.311;5.683.297;20.906.596;25.389.726;43.149.830;87.085.609
1110;;;1.;Rheumatic heart disease;;10.397.970;4.368.695;6.029.275;0;139.853;282.830;811.267;1.155.805;625.430;682.877;670.633;0;123.270;303.776;868.380;1.517.378;913.496;1.118.476;1.184.498
1120;;;2.;Hypertensive heart disease;;19.101.413;8.864.898;10.236.515;0;23.747;13.335;229.976;1.231.906;1.527.880;2.273.556;3.564.498;0;16.490;11.936;199.950;1.099.565;1.483.706;2.359.318;5.065.550
1130;;;3.;Ischaemic heart disease;;203.700.386;119.755.711;83.944.675;0;105.907;83.756;2.924.561;20.423.619;25.105.001;31.615.059;39.497.806;0;71.750;66.350;1.589.433;8.393.038;11.289.977;19.840.839;42.693.289
1140;;;4.;Stroke;;137.941.377;72.910.309;65.031.068;24.993;497.124;381.845;1.930.717;9.191.631;12.812.606;20.886.361;27.185.033;15.022;388.654;349.566;1.488.463;7.039.157;9.509.133;16.584.930;29.656.143
1141;;;;a.;Ischaemic stroke;61.905.887;31.268.203;30.637.683;0;20.448;39.386;366.784;1.965.919;3.990.741;9.506.512;15.378.415;0;25.115;45.051;389.133;1.713.639;2.967.243;7.700.064;17.797.438
1142;;;;b.;Haemorrhagic stroke;76.035.489;41.642.105;34.393.384;24.993;476.677;342.459;1.563.933;7.225.712;8.821.865;11.379.848;11.806.618;15.022;363.539;304.515;1.099.330;5.325.517;6.541.890;8.884.866;11.858.705
1150;;;5.;Cardiomyopathy, myocarditis, endocarditis;;11.807.499;7.139.796;4.667.703;17.040;427.830;167.513;903.157;2.064.579;1.265.299;1.128.605;1.165.772;12.859;406.215;168.782;563.470;985.075;587.479;659.468;1.284.355
1160;;;6.;Other circulatory diseases;;30.203.920;15.323.959;14.879.961;21.329;419.710;304.918;1.171.357;2.236.168;2.136.809;3.260.679;5.772.989;18.761;381.807;238.901;973.601;1.872.382;1.605.935;2.586.800;7.201.774
1170;;I.;Respiratory diseases;;;105.756.303;58.267.211;47.489.091;0;985.817;2.317.713;2.911.300;6.539.741;8.175.827;14.516.810;22.820.004;0;995.344;2.385.318;2.785.709;5.432.984;5.896.463;10.563.071;19.430.203
1180;;;1.;Chronic obstructive pulmonary disease;;72.512.377;41.411.113;31.101.264;0;122.174;169.486;848.766;3.613.540;5.902.387;11.597.922;19.156.838;0;134.968;170.913;702.036;2.433.645;3.892.198;8.080.269;15.687.235
1190;;;2.;Asthma;;24.784.494;11.817.931;12.966.563;0;704.041;1.871.290;1.696.855;2.181.557;1.586.473;1.908.781;1.868.933;0;739.238;1.928.680;1.881.046;2.590.069;1.633.121;1.926.062;2.268.348
1200;;;3.;Other respiratory diseases;;8.459.432;5.038.168;3.421.264;0;159.602;276.937;365.679;744.644;686.967;1.010.107;1.794.233;0;121.137;285.726;202.626;409.269;371.145;556.740;1.474.621
1210;;J.;Digestive diseases;;;88.848.781;54.080.463;34.768.318;33.347;2.386.170;1.759.351;5.220.279;16.542.466;10.747.715;9.620.222;7.770.913;25.274;2.063.373;1.764.512;3.971.031;7.520.567;5.479.209;6.200.698;7.743.653
1220;;;1.;Peptic ulcer disease;;8.021.515;4.028.493;3.993.022;0;65.038;80.324;337.884;919.662;760.867;893.605;971.114;0;86.269;149.709;374.543;995.664;602.945;727.113;1.056.778
1230;;;2.;Cirrhosis of the liver;;45.286.656;31.107.174;14.179.483;25;518.918;653.448;2.710.224;11.310.316;7.189.610;5.600.464;3.124.169;20;426.361;726.102;1.712.745;3.478.953;2.686.556;2.807.704;2.341.042
1231;;;;a.;Cirrhosis due to hepatitis B;18.386.154;13.489.613;4.896.540;0;6.728;102.763;1.155.169;5.835.153;3.028.121;2.219.449;1.142.231;0;1.791;305.255;807.975;1.513.921;859.252;828.280;580.067
1232;;;;b.;Cirrhosis due to hepatitis C;6.869.514;4.495.906;2.373.609;0;5.569;7.791;123.973;1.116.140;1.216.639;1.188.190;837.603;0;1.922;9.506;76.287;455.151;520.269;651.471;659.003
1233;;;;c.;Cirrhosis due to alcohol use;10.689.472;8.178.715;2.510.757;0;0;0;397.577;3.272.198;2.190.707;1.551.020;767.213;0;0;0;54.793;693.629;650.428;623.462;488.444
1234;;;;d.;Other liver cirrhosis;9.341.516;4.942.939;4.398.577;25;506.620;542.894;1.033.506;1.086.825;754.143;641.805;377.122;20;422.649;411.341;773.690;816.251;656.607;704.491;613.528
1240;;;3.;Appendicitis;;2.700.051;1.184.933;1.515.119;0;98.278;212.412;326.105;240.415;106.717;99.078;101.926;0;174.904;216.755;475.976;258.546;126.524;132.709;129.705
1241;;;4.;Gastritis and duodenitis;;2.910.881;1.153.837;1.757.044;0;44.872;41.795;97.285;300.532;195.130;216.510;257.712;0;29.049;67.082;134.347;557.575;288.892;284.853;395.246
1242;;;5.;Paralytic ileus and intestinal obstruction;;9.443.858;4.959.791;4.484.068;33.323;1.212.593;359.405;639.930;861.077;502.624;615.863;734.975;25.255;1.053.345;263.294;629.020;607.855;450.758;581.525;873.016
1244;;;6.;Inflammatory bowel disease;;1.923.230;901.801;1.021.428;0;64.972;31.996;111.940;227.839;150.166;159.841;155.047;0;60.820;29.430;121.360;255.999;180.453;178.592;194.775
1246;;;7.;Gallbladder and biliary diseases;;2.612.154;1.114.932;1.497.223;0;18.853;28.801;84.506;198.965;161.697;230.092;392.016;0;23.826;45.419;93.023;255.687;215.540;301.554;562.174
1248;;;8.;Pancreatitis;;3.885.791;2.546.897;1.338.895;0;9.456;18.763;338.642;1.092.853;452.690;352.736;281.757;0;6.454;21.694;141.286;350.570;239.742;260.246;318.902
1250;;;9.;Other digestive diseases;;12.064.644;7.082.607;4.982.037;0;353.190;332.405;573.762;1.390.805;1.228.213;1.452.034;1.752.197;0;202.345;245.027;288.732;759.717;687.799;926.403;1.872.013
1260;;K.;Genitourinary diseases;;;62.062.652;29.485.871;32.576.781;9.482;1.052.340;583.185;2.810.377;6.131.032;5.040.016;6.130.739;7.728.699;5.907;727.132;544.632;5.321.943;10.324.202;4.423.574;4.331.530;6.897.862
1270;;;1.;Kidney diseases;;39.079.007;21.353.264;17.725.743;5;558.439;461.421;2.001.149;4.598.140;3.713.632;4.451.684;5.568.794;4;415.017;443.707;1.477.511;3.334.803;2.753.519;3.599.516;5.701.667
1271;;;;a.;Acute glomerulonephritis;366.547;179.076;187.471;0;11.810;13.511;19.793;34.514;25.470;34.589;39.388;0;14.470;19.054;23.822;37.619;21.756;34.872;35.877
1272;;;;b.;Chronic kidney disease due to diabetes;15.553.723;8.871.563;6.682.160;0;15.244;17.881;301.370;1.925.344;1.968.193;2.343.381;2.300.151;0;9.760;14.229;192.103;1.265.029;1.336.952;1.767.533;2.096.553
1273;;;;c.;Other chronic kidney disease;23.158.737;12.302.625;10.856.112;4;531.385;430.029;1.679.987;2.638.281;1.719.969;2.073.714;3.229.255;3;390.788;410.423;1.261.586;2.032.154;1.394.810;1.797.111;3.569.237
1280;;;2.;Benign prostatic hyperplasia;;3.462.683;3.462.683;0;0;0;0;274;309.656;922.620;1.083.501;1.146.633;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;613.538;335.165;278.374;0;509;15.910;43.300;76.871;51.108;66.144;81.322;0;463;8.534;36.901;63.095;46.013;50.454;72.913
1300;;;4.;Other urinary diseases;;6.300.175;3.327.081;2.973.094;9.478;493.392;105.854;346.695;557.646;352.656;529.411;931.950;5.903;311.652;92.391;391.268;469.743;338.948;422.035;941.153
1310;;;5.;Infertility;;2.105.473;1.007.678;1.097.796;0;0;0;418.959;588.719;0;0;0;0;0;0;552.589;545.206;0;0;0
1320;;;6.;Gynecological diseases;;10.501.775;0;10.501.775;0;0;0;0;0;0;0;0;0;0;0;2.863.674;5.911.355;1.285.094;259.524;182.128
1330;;L.;Skin diseases;;;23.438.068;10.920.782;12.517.285;1.327;1.329.551;2.029.571;3.028.946;2.135.357;863.123;730.200;802.706;1.430;1.677.192;2.198.438;3.259.498;2.417.240;988.615;837.857;1.137.016
1340;;M.;Musculoskeletal diseases;;;102.838.050;42.689.220;60.148.830;0;0;541.013;6.122.420;15.236.696;8.564.992;6.912.361;5.311.738;0;0;687.297;7.650.154;19.926.101;12.242.465;10.317.679;9.325.135
1350;;;1.;Rheumatoid arthritis;;6.164.415;1.672.702;4.491.713;0;0;26.952;138.167;407.672;342.158;394.216;363.536;0;0;46.211;315.948;1.073.424;957.450;1.019.648;1.079.033
1360;;;2.;Osteoarthritis;;16.326.916;6.441.910;9.885.006;0;0;0;308;1.579.450;1.703.096;1.708.749;1.450.308;0;0;31;111;2.171.333;2.455.925;2.585.197;2.672.409
1370;;;3.;Gout;;1.084.580;811.232;273.349;0;0;0;28.444;233.494;188.563;191.641;169.090;0;0;0;8.629;60.533;55.107;66.150;82.930
1380;;;4.;Back and neck pain;;47.515.308;21.088.508;26.426.800;0;0;377.066;3.063.382;8.154.552;4.164.808;2.982.165;2.346.536;0;0;404.693;3.186.326;9.605.464;5.455.650;4.059.080;3.715.587
1390;;;5.;Other musculoskeletal disorders;;31.746.831;12.674.869;19.071.962;0;0;136.995;2.892.120;4.861.528;2.166.368;1.635.589;982.269;0;0;236.361;4.139.140;7.015.348;3.318.333;2.587.604;1.775.176
1400;;N.;Congenital anomalies;;;62.980.395;31.946.174;31.034.221;14.228.379;9.722.663;2.603.514;2.390.610;1.734.428;620.373;417.879;228.329;12.973.272;10.052.757;2.650.663;2.249.405;1.726.226;640.987;453.210;287.700
1410;;;1.;Neural tube defects;;6.189.429;3.327.820;2.861.609;1.702.047;855.792;224.427;220.881;196.676;63.126;39.557;25.312;1.220.922;647.214;255.687;277.458;264.997;90.247;59.667;45.417
1420;;;2.;Cleft lip and cleft palate;;323.484;148.220;175.264;77.888;51.647;3.964;5.139;5.345;1.955;1.309;973;107.684;45.178;4.188;5.810;6.720;2.508;1.764;1.413
1430;;;3.;Down syndrome;;1.454.883;726.678;728.205;172.277;249.770;57.791;80.262;80.851;53.859;30.032;1.836;159.020;244.075;55.954;83.167;96.605;57.282;29.666;2.436
1440;;;4.;Congenital heart anomalies;;21.815.118;11.239.970;10.575.148;4.905.620;4.369.295;871.340;671.085;298.350;62.165;39.915;22.201;4.217.369;4.382.581;861.297;618.863;333.741;74.509;51.286;35.503
1450;;;5.;Other chromosomal anomalies;;3.016.667;1.234.931;1.781.736;441.546;419.184;191.901;133.896;25.169;6.091;2.791;14.354;653.750;680.400;231.504;151.910;36.528;7.585;3.789;16.268
1460;;;6.;Other congenital anomalies;;30.180.814;15.268.554;14.912.260;6.929.001;3.776.975;1.254.091;1.279.346;1.128.037;433.178;304.274;163.653;6.614.527;4.053.310;1.242.033;1.112.197;987.634;408.856;307.039;186.664
1470;;O.;Oral conditions;;;19.032.733;8.960.854;10.071.879;0;29.460;319.506;1.002.333;2.696.483;1.712.419;1.661.654;1.539.000;0;25.979;359.939;1.079.427;2.746.577;1.795.741;1.898.613;2.165.603
1480;;;1.;Dental caries;;1.833.515;892.677;940.838;0;29.460;137.009;244.379;279.477;95.076;63.453;43.824;0;25.979;144.161;247.056;285.541;101.792;72.939;63.369
1490;;;2.;Periodontal disease;;4.895.142;2.634.285;2.260.858;0;0;98;199.667;1.132.952;635.976;418.185;247.406;0;0;44;146.218;910.494;548.895;381.948;273.259
1500;;;3.;Edentulism;;8.331.780;3.677.162;4.654.618;0;0;98;105.228;653.997;738.215;1.022.599;1.157.024;0;0;44;137.355;765.331;833.668;1.231.845;1.686.376
1502;;;4.;Other oral disorders;;3.972.295;1.756.730;2.215.565;0;0;182.301;453.059;630.056;243.152;157.416;90.745;0;0;215.690;548.798;785.211;311.385;211.882;142.599
1505;;P.;Sudden infant death syndrome;;;3.296.359;1.896.847;1.399.512;41.486;1.855.178;0;35;39;27;24;59;33.900;1.365.517;0;0;0;26;21;48
1510;III.;Injuries;;;;297.394.290;198.874.463;98.519.827;1.788.928;16.183.652;16.749.733;61.895.372;57.991.154;19.449.906;13.717.380;11.098.337;1.286.725;13.025.975;10.867.043;23.446.147;21.402.423;9.194.375;8.643.839;10.653.301
1520;;A.;Unintentional injuries;;;215.158.431;141.310.595;73.847.836;1.786.057;15.235.464;14.100.213;37.305.752;37.805.812;14.544.022;11.019.959;9.513.315;1.283.926;12.153.902;8.715.118;13.160.778;14.407.019;7.208.520;7.255.306;9.663.268
1530;;;1.;Road injury;;82.538.052;60.615.714;21.922.337;299.618;2.932.367;4.441.133;21.617.715;18.814.910;6.154.688;3.971.039;2.384.245;134.454;2.280.936;2.734.738;5.386.219;5.404.449;2.455.741;1.982.806;1.542.995
1540;;;2.;Poisonings;;6.268.554;3.606.139;2.662.415;109.402;1.063.710;395.728;733.865;724.646;244.442;194.026;140.320;172.569;863.105;222.303;472.871;448.797;177.131;181.002;124.636
1550;;;3.;Falls;;38.162.438;22.209.548;15.952.890;281.993;1.379.926;1.535.410;2.983.833;5.643.294;3.247.516;3.158.418;3.979.158;167.414;1.046.017;889.361;1.558.347;2.546.158;1.942.544;2.662.444;5.140.605
1560;;;4.;Fire, heat and hot substances;;10.609.679;4.895.841;5.713.839;77.800;1.103.677;545.055;891.968;1.184.816;468.038;345.860;278.627;58.198;1.164.228;595.875;1.464.876;1.280.208;437.095;357.256;356.104
1570;;;5.;Drowning;;20.134.352;13.536.598;6.597.754;72.599;3.113.826;3.555.468;3.295.829;2.098.101;626.468;453.375;320.931;43.312;2.439.500;1.720.686;940.893;646.873;258.721;259.212;288.556
1575;;;6.;Exposure to mechanical forces;;13.224.605;9.117.437;4.107.168;338.751;1.426.388;798.992;1.983.067;2.440.608;976.716;682.923;469.992;234.575;983.284;451.823;578.757;808.875;387.629;337.680;324.545
1580;;;7.;Natural disasters;;360.717;222.916;137.801;157;8.839;20.813;53.560;81.172;29.560;17.868;10.947;168;9.432;17.324;32.611;43.228;15.189;10.796;9.054
1590;;;8.;Other unintentional injuries;;43.860.035;27.106.403;16.753.632;605.738;4.206.732;2.807.613;5.745.915;6.818.265;2.796.594;2.196.451;1.929.094;473.235;3.367.400;2.083.008;2.726.204;3.228.431;1.534.471;1.464.110;1.876.774
1600;;B.;Intentional injuries;;;82.235.860;57.563.869;24.671.990;2.871;948.188;2.649.520;24.589.620;20.185.342;4.905.884;2.697.422;1.585.022;2.799;872.073;2.151.925;10.285.369;6.995.404;1.985.855;1.388.532;990.033
1610;;;1.;Self-harm;;37.563.741;23.801.135;13.762.606;0;0;439.189;8.432.643;9.163.010;2.820.941;1.756.956;1.188.397;0;0;370.772;6.309.126;3.975.752;1.340.159;1.020.982;745.814
1620;;;2.;Interpersonal violence;;31.236.573;24.322.495;6.914.079;6;771.636;878.647;12.042.902;8.110.674;1.521.036;686.802;310.793;5;697.993;663.582;2.603.834;2.012.777;457.569;277.166;201.153
1630;;;3.;Collective violence and legal intervention;;13.435.545;9.440.239;3.995.306;2.865;176.553;1.331.685;4.114.075;2.911.659;563.907;253.664;85.831;2.793;174.080;1.117.570;1.372.410;1.006.875;188.127;90.384;43.066
