Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;South-East Asia Region;;;;;;;;;;;;;;;;;;;;;;
Year:;;2010;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1120;;;2.;Hypertensive heart disease;;4.347.792;1.944.282;2.403.511;0;19.302;5.687;102.751;430.279;449.295;457.570;479.398;0;17.405;4.386;85.536;388.290;473.491;611.459;822.942
1130;;;3.;Ischaemic heart disease;;50.562.164;31.255.560;19.306.604;0;68.493;15.976;1.093.055;7.689.875;8.105.272;7.620.629;6.662.259;0;67.104;22.753;737.749;3.060.379;3.625.005;5.203.600;6.590.014
1140;;;4.;Stroke;;30.052.107;16.704.893;13.347.215;5.455;102.538;80.456;592.579;2.937.099;3.792.931;4.655.133;4.538.701;3.316;85.621;69.306;464.780;1.778.477;2.294.080;3.752.322;4.899.312
1141;;;;a.;Ischaemic stroke;12.297.966;6.481.423;5.816.543;0;6.187;9.942;107.716;556.056;1.033.258;2.164.710;2.603.554;0;7.842;10.517;118.798;386.664;616.434;1.799.065;2.877.223
1142;;;;b.;Haemorrhagic stroke;17.754.142;10.223.470;7.530.672;5.455;96.351;70.515;484.862;2.381.043;2.759.673;2.490.423;1.935.147;3.316;77.779;58.789;345.982;1.391.813;1.677.646;1.953.257;2.022.089
1150;;;5.;Cardiomyopathy, myocarditis, endocarditis;;1.631.728;854.297;777.431;1.956;87.242;17.581;187.154;248.451;119.081;101.219;91.612;1.652;92.261;24.801;155.763;209.773;88.219;86.983;117.979
1160;;;6.;Other circulatory diseases;;2.788.529;1.463.147;1.325.381;767;37.087;15.589;125.306;253.074;239.038;315.384;476.903;552;15.841;8.862;84.950;235.387;187.150;258.254;534.387
1170;;I.;Respiratory diseases;;;36.732.475;20.353.838;16.378.637;0;284.500;491.945;796.957;2.693.495;3.866.530;5.586.245;6.634.165;0;365.982;499.005;729.235;1.964.349;2.515.909;4.296.931;6.007.226
1180;;;1.;Chronic obstructive pulmonary disease;;26.280.653;14.973.449;11.307.204;0;48.415;79.133;345.474;1.727.803;2.861.868;4.410.804;5.499.954;0;77.979;79.856;290.480;1.049.177;1.735.370;3.268.646;4.805.697
1190;;;2.;Asthma;;9.014.307;4.526.995;4.487.312;0;192.249;327.888;385.370;795.469;850.416;1.004.383;971.221;0;249.082;337.416;392.696;823.066;703.045;919.473;1.062.534
1200;;;3.;Other respiratory diseases;;1.437.514;853.394;584.120;0;43.837;84.924;66.113;170.223;154.247;171.058;162.990;0;38.921;81.733;46.058;92.107;77.495;108.812;138.994
1210;;J.;Digestive diseases;;;27.288.633;16.585.974;10.702.659;8.171;748.809;795.516;2.165.950;5.900.942;3.021.081;2.215.746;1.729.760;9.001;837.678;982.596;2.031.845;2.263.768;1.410.614;1.525.355;1.641.803
1220;;;1.;Peptic ulcer disease;;3.122.597;1.666.815;1.455.781;0;26.994;30.354;156.990;440.619;332.429;343.714;335.716;0;37.925;49.685;159.343;340.754;223.686;284.389;359.999
1230;;;2.;Cirrhosis of the liver;;14.749.115;10.298.361;4.450.753;9;195.095;382.933;1.302.161;4.399.114;2.080.423;1.233.348;705.278;7;181.601;552.651;976.537;1.088.295;632.907;576.470;442.285
1231;;;;a.;Cirrhosis due to hepatitis B;7.152.601;4.996.122;2.156.479;0;1.900;98.958;574.285;2.434.623;1.019.863;561.148;305.345;0;565;332.079;615.767;602.375;269.974;203.832;131.886
1232;;;;b.;Cirrhosis due to hepatitis C;1.444.537;905.579;538.958;0;1.492;3.023;33.162;283.811;233.998;199.250;150.844;0;391;8.587;33.373;117.077;114.646;141.565;123.318
1233;;;;c.;Cirrhosis due to alcohol use;3.122.392;2.682.347;440.045;0;0;0;258.834;1.304.513;621.706;334.618;162.676;0;0;0;23.687;131.577;109.381;101.797;73.602
1234;;;;d.;Other liver cirrhosis;3.029.585;1.714.312;1.315.272;9;191.704;280.952;435.880;376.168;204.855;138.332;86.413;7;180.645;211.984;303.709;237.265;138.906;129.276;113.480
1240;;;3.;Appendicitis;;1.391.753;560.621;831.132;0;29.506;110.596;171.500;114.508;47.132;44.339;43.041;0;71.254;116.755;312.237;138.991;69.080;64.474;58.340
1241;;;4.;Gastritis and duodenitis;;493.488;233.588;259.900;0;8.249;15.373;22.306;60.230;41.554;39.960;45.916;0;12.951;17.572;36.195;66.047;35.749;37.943;53.441
1242;;;5.;Paralytic ileus and intestinal obstruction;;3.753.284;1.705.927;2.047.357;8.162;398.029;155.266;252.540;298.282;184.517;210.507;198.624;8.994;451.328;170.714;375.138;295.200;215.045;255.438;275.499
1244;;;6.;Inflammatory bowel disease;;295.000;139.104;155.896;0;14.543;8.356;17.717;33.874;20.496;20.243;23.876;0;18.933;7.500;24.445;35.542;18.906;20.166;30.404
1246;;;7.;Gallbladder and biliary diseases;;512.355;190.843;321.511;0;7.225;9.617;23.225;43.717;30.058;36.815;40.187;0;19.586;16.277;22.801;61.921;48.159;64.110;88.657
1248;;;8.;Pancreatitis;;1.104.397;677.554;426.843;0;4.864;11.640;109.485;281.062;115.468;86.393;68.643;0;5.962;11.944;65.697;118.384;67.069;75.557;82.229
1250;;;9.;Other digestive diseases;;1.866.645;1.113.159;753.486;0;64.304;71.381;110.026;229.537;169.005;200.428;268.478;0;38.137;39.496;59.451;118.634;100.014;146.806;250.948
1260;;K.;Genitourinary diseases;;;17.039.513;8.483.188;8.556.325;4.996;318.298;219.398;943.591;2.102.629;1.682.762;1.566.070;1.645.445;3.783;296.618;194.171;1.718.104;2.714.166;1.307.936;1.090.151;1.231.396
1270;;;1.;Kidney diseases;;11.404.406;6.600.807;4.803.599;1;160.856;164.844;719.231;1.739.183;1.344.569;1.233.072;1.239.050;1;134.100;173.090;569.396;1.131.388;864.974;903.687;1.026.964
1271;;;;a.;Acute glomerulonephritis;47.305;24.623;22.682;0;3.288;3.418;2.882;4.499;5.636;2.097;2.804;0;5.074;5.790;3.445;2.417;1.187;2.028;2.740
1272;;;;b.;Chronic kidney disease due to diabetes;4.577.192;2.793.129;1.784.062;0;3.753;4.931;95.860;680.753;748.532;699.024;560.276;0;2.890;4.476;62.097;370.914;429.269;470.494;443.923
1273;;;;c.;Other chronic kidney disease;6.779.910;3.783.055;2.996.855;1;153.816;156.495;620.489;1.053.932;590.401;531.952;675.970;1;126.136;162.824;503.854;758.057;434.518;431.164;580.301
1280;;;2.;Benign prostatic hyperplasia;;513.428;513.428;0;0;0;0;0;54.676;194.136;149.195;115.421;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;175.472;103.490;71.982;0;134;8.078;11.650;24.827;14.515;18.406;25.879;0;90;2.977;17.879;18.350;11.545;10.116;11.026
1300;;;4.;Other urinary diseases;;1.961.004;1.039.643;921.361;4.995;157.307;46.476;92.985;177.847;129.542;165.397;265.095;3.782;162.428;18.104;173.658;178.335;117.248;115.041;152.766
1310;;;5.;Infertility;;519.986;225.821;294.165;0;0;0;119.725;106.095;0;0;0;0;0;0;213.999;80.167;0;0;0
1320;;;6.;Gynecological diseases;;2.465.217;0;2.465.217;0;0;0;0;0;0;0;0;0;0;0;743.173;1.305.927;314.169;61.308;40.640
1330;;L.;Skin diseases;;;5.657.043;2.682.086;2.974.957;386;369.979;573.243;795.335;503.298;180.239;129.411;130.194;414;474.958;614.102;846.830;541.643;190.176;141.667;165.168
1340;;M.;Musculoskeletal diseases;;;22.213.127;9.405.359;12.807.768;0;0;141.673;1.726.517;3.620.531;1.806.060;1.237.773;872.806;0;0;178.151;2.179.526;4.730.450;2.472.084;1.806.176;1.441.381
1350;;;1.;Rheumatoid arthritis;;1.254.808;360.476;894.332;0;0;6.926;34.024;89.094;70.208;79.968;80.256;0;0;8.623;69.435;205.923;187.084;192.881;230.387
1360;;;2.;Osteoarthritis;;2.876.232;1.123.042;1.753.190;0;0;0;0;343.427;311.663;260.785;207.168;0;0;0;0;501.208;470.483;416.380;365.118
1370;;;3.;Gout;;163.772;122.922;40.850;0;0;0;6.268;43.378;29.423;24.532;19.321;0;0;0;1.936;12.798;9.338;8.833;7.945
1380;;;4.;Back and neck pain;;7.941.220;3.503.841;4.437.379;0;0;86.084;604.463;1.463.030;665.202;393.799;291.262;0;0;99.476;671.237;1.824.647;873.891;554.114;414.015
1390;;;5.;Other musculoskeletal disorders;;9.977.095;4.295.079;5.682.016;0;0;48.663;1.081.763;1.681.601;729.563;478.689;274.799;0;0;70.052;1.436.918;2.185.873;931.288;633.969;423.916
1400;;N.;Congenital anomalies;;;17.406.489;8.515.486;8.891.003;4.712.127;1.977.538;644.885;575.598;391.716;113.884;65.912;33.827;4.685.223;2.499.568;591.294;530.347;378.533;106.426;64.743;34.869
1410;;;1.;Neural tube defects;;831.064;397.438;433.625;202.966;44.512;37.183;46.883;42.101;12.780;6.859;4.154;176.145;55.053;46.759;61.848;58.249;17.934;10.438;7.199
1420;;;2.;Cleft lip and cleft palate;;72.403;35.501;36.902;24.585;6.514;1.092;1.336;1.241;388;213;134;26.142;5.775;1.158;1.466;1.442;453;270;195
1430;;;3.;Down syndrome;;253.800;130.935;122.865;56.250;41.465;9.920;11.978;8.067;2.435;700;119;44.381;42.257;9.247;12.624;10.847;2.688;755;66
1440;;;4.;Congenital heart anomalies;;6.752.098;3.352.392;3.399.707;1.772.803;1.111.391;254.203;156.119;47.253;5.919;3.380;1.324;1.625.742;1.334.721;225.498;142.421;61.138;5.648;3.158;1.381
1450;;;5.;Other chromosomal anomalies;;499.400;181.801;317.599;100.469;55.872;13.139;9.645;2.341;263;62;10;154.806;114.356;23.991;18.195;5.587;485;137;41
1460;;;6.;Other congenital anomalies;;8.997.724;4.417.419;4.580.305;2.555.053;717.784;329.349;349.637;290.714;92.099;54.698;28.085;2.658.007;947.406;284.641;293.791;241.270;79.218;49.985;25.988
1470;;O.;Oral conditions;;;4.152.467;2.046.140;2.106.327;0;9.393;93.959;284.838;762.639;398.319;281.489;215.504;0;7.819;106.496;297.069;753.442;386.872;298.509;256.120
1480;;;1.;Dental caries;;436.941;216.078;220.863;0;9.393;40.279;68.291;62.901;18.649;10.275;6.289;0;7.819;43.776;68.579;62.905;18.502;11.298;7.984
1490;;;2.;Periodontal disease;;1.517.036;809.955;707.080;0;0;0;71.630;410.775;183.430;93.494;50.627;0;0;0;52.075;340.172;164.426;92.731;57.677
1500;;;3.;Edentulism;;1.265.466;599.062;666.404;0;0;0;22.056;137.091;143.517;151.372;145.027;0;0;0;28.677;165.937;143.361;158.589;169.841
1502;;;4.;Other oral disorders;;933.024;421.045;511.979;0;0;53.679;122.861;151.872;52.723;26.348;13.561;0;0;62.719;147.739;184.429;60.584;35.891;20.619
1505;;P.;Sudden infant death syndrome;;;1.062.436;549.980;512.456;14.815;535.165;0;0;0;0;0;0;14.232;498.224;0;0;0;0;0;0
1510;III.;Injuries;;;;82.229.682;51.191.463;31.038.219;523.674;3.593.309;5.327.173;16.899.081;15.044.576;4.613.443;2.812.801;2.377.407;392.800;3.421.768;3.575.466;10.277.609;6.357.960;2.377.946;2.213.947;2.420.723
1520;;A.;Unintentional injuries;;;62.625.774;39.708.941;22.916.833;523.643;3.466.278;4.946.700;11.677.400;10.782.324;3.702.817;2.423.569;2.186.210;392.769;3.302.473;3.161.617;5.278.226;4.467.725;2.015.384;2.003.412;2.295.228
1530;;;1.;Road injury;;20.911.553;16.230.394;4.681.159;85.910;445.266;1.098.366;6.387.442;5.333.791;1.586.031;820.227;473.361;42.108;453.204;581.606;1.278.949;1.174.329;534.625;362.355;253.983
1540;;;2.;Poisonings;;2.150.067;1.378.068;771.999;36.944;101.314;243.280;437.500;337.955;93.745;66.878;60.451;15.445;84.871;57.184;235.586;209.881;59.798;70.519;38.716
1550;;;3.;Falls;;10.609.367;5.820.271;4.789.096;121.265;404.390;532.330;854.936;1.448.784;759.590;697.424;1.001.552;100.916;462.186;311.071;563.050;662.716;529.435;818.573;1.341.150
1560;;;4.;Fire, heat and hot substances;;3.926.626;1.026.331;2.900.294;9.170;126.295;105.937;298.426;317.079;80.299;50.722;38.403;12.628;209.847;262.277;1.284.668;742.504;177.817;121.921;88.632
1570;;;5.;Drowning;;7.662.935;4.987.683;2.675.252;16.532;1.349.536;1.545.189;1.092.285;638.022;180.152;101.998;63.969;6.985;1.087.601;811.734;396.695;182.897;69.356;57.018;62.966
1575;;;6.;Exposure to mechanical forces;;2.316.865;1.388.778;928.087;52.562;157.709;145.926;356.054;394.603;139.447;83.417;59.059;52.078;150.191;146.607;202.180;181.660;81.202;65.296;48.873
1580;;;7.;Natural disasters;;308.748;188.094;120.654;276;15.505;27.983;50.511;59.057;18.132;10.633;5.996;293;16.595;22.300;27.473;30.382;10.349;7.306;5.955
1590;;;8.;Other unintentional injuries;;14.739.613;8.689.322;6.050.291;200.983;866.263;1.247.690;2.200.245;2.253.033;845.420;592.270;483.418;162.316;837.980;968.837;1.289.624;1.283.356;552.801;500.424;454.952
1600;;B.;Intentional injuries;;;19.603.908;11.482.522;8.121.386;31;127.032;380.472;5.221.681;4.262.251;910.626;389.231;191.197;31;119.295;413.849;4.999.383;1.890.235;362.562;210.535;125.496
1610;;;1.;Self-harm;;14.012.331;7.523.870;6.488.460;0;0;172.171;3.552.611;2.812.199;599.745;258.385;128.760;0;0;240.872;4.343.680;1.415.654;255.008;149.472;83.774
1620;;;2.;Interpersonal violence;;5.234.032;3.691.683;1.542.349;2;124.799;191.228;1.573.948;1.342.359;281.552;119.776;58.019;2;116.983;160.153;626.526;444.025;99.293;56.624;38.743
1630;;;3.;Collective violence and legal intervention;;357.545;266.968;90.577;29;2.233;17.074;95.123;107.694;29.328;11.070;4.418;29;2.312;12.824;29.177;30.556;8.261;4.439;2.979
