Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;Eastern Mediterranean Region;;;;;;;;;;;;;;;;;;;;;;
Year:;;2010;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1160;;;6.;Other circulatory diseases;;1.768.846;893.322;875.524;1.954;83.828;37.348;127.034;158.781;114.065;129.083;241.228;1.618;69.255;32.702;116.098;133.415;96.127;129.310;297.000
1170;;I.;Respiratory diseases;;;5.839.900;3.497.157;2.342.743;0;305.153;283.947;341.773;573.478;497.259;634.911;860.636;0;136.664;241.491;284.556;408.553;311.683;397.051;562.746
1180;;;1.;Chronic obstructive pulmonary disease;;3.030.073;1.911.859;1.118.214;0;56.285;24.558;98.963;284.762;317.418;463.689;666.184;0;18.621;17.954;79.382;166.369;179.599;259.931;396.359
1190;;;2.;Asthma;;2.426.201;1.333.602;1.092.600;0;204.864;231.270;214.725;245.552;147.686;136.587;152.918;0;105.107;204.451;191.163;222.158;116.412;119.085;134.224
1200;;;3.;Other respiratory diseases;;383.626;251.696;131.929;0;44.003;28.119;28.086;43.164;32.156;34.635;41.534;0;12.936;19.086;14.011;20.026;15.672;18.035;32.163
1210;;J.;Digestive diseases;;;6.299.838;3.548.575;2.751.263;4.768;433.720;187.656;406.857;887.351;602.943;491.894;533.386;2.181;341.808;152.226;387.561;522.493;381.509;402.263;561.222
1220;;;1.;Peptic ulcer disease;;644.972;313.249;331.723;0;19.872;18.819;41.750;85.259;51.767;43.318;52.463;0;14.367;14.585;55.293;86.451;49.819;48.953;62.255
1230;;;2.;Cirrhosis of the liver;;3.694.771;2.165.575;1.529.196;3;164.576;83.146;216.676;561.716;428.381;343.368;367.709;3;196.207;80.522;190.833;251.713;216.182;236.231;357.505
1231;;;;a.;Cirrhosis due to hepatitis B;844.860;589.039;255.821;0;1.912;6.597;74.492;252.917;118.420;76.105;58.595;0;787;2.473;38.255;88.885;46.514;40.028;38.881
1232;;;;b.;Cirrhosis due to hepatitis C;1.442.390;916.764;525.626;0;2.996;1.963;36.133;206.828;229.022;204.412;235.408;0;1.477;845;19.336;85.172;101.008;121.817;195.970
1233;;;;c.;Cirrhosis due to alcohol use;256.681;160.025;96.656;0;0;0;6.825;52.610;40.151;29.041;31.397;0;0;0;3.983;23.762;20.060;19.740;29.112
1234;;;;d.;Other liver cirrhosis;1.150.840;499.748;651.092;3;159.668;74.585;99.225;49.361;40.788;33.810;42.308;3;193.944;77.203;129.260;53.894;48.601;54.646;93.541
1240;;;3.;Appendicitis;;247.078;105.320;141.758;0;18.432;20.049;28.634;19.198;7.054;6.138;5.816;0;19.859;20.400;49.448;20.377;11.545;10.798;9.331
1241;;;4.;Gastritis and duodenitis;;141.771;50.387;91.384;0;3.595;4.022;4.366;16.774;7.829;6.046;7.754;0;2.708;4.228;15.374;35.008;12.991;9.842;11.232
1242;;;5.;Paralytic ileus and intestinal obstruction;;566.315;372.653;193.662;4.765;167.334;24.943;41.592;50.633;25.889;26.879;30.617;2.178;73.794;5.830;16.766;21.691;20.365;23.268;29.769
1244;;;6.;Inflammatory bowel disease;;80.186;39.185;41.000;0;9.025;2.669;5.896;10.004;4.158;3.405;4.027;0;4.918;2.467;8.722;9.329;4.943;4.512;6.109
1246;;;7.;Gallbladder and biliary diseases;;192.290;92.780;99.510;0;4.692;3.156;7.969;24.252;20.518;16.950;15.243;0;4.060;3.491;10.372;19.900;19.726;19.624;22.336
1248;;;8.;Pancreatitis;;168.858;86.459;82.399;0;2.329;2.026;13.554;34.671;14.183;10.412;9.284;0;802;2.068;12.110;21.111;14.544;16.202;15.561
1250;;;9.;Other digestive diseases;;563.597;322.967;240.630;0;43.864;28.825;46.420;84.843;43.163;35.376;40.475;0;25.092;18.634;28.643;56.913;31.392;32.832;47.123
1260;;K.;Genitourinary diseases;;;5.096.345;2.663.544;2.432.802;3.034;225.365;97.719;340.675;578.639;448.226;432.243;537.644;1.242;130.763;66.725;592.794;738.762;283.980;252.945;365.592
1270;;;1.;Kidney diseases;;3.484.016;2.103.549;1.380.467;1;145.893;80.292;255.513;473.128;339.079;353.853;455.791;1;89.686;55.434;203.875;281.243;199.666;223.511;327.052
1271;;;;a.;Acute glomerulonephritis;16.719;8.651;8.067;0;2.039;974;1.662;1.601;800;479;1.097;0;2.693;1.282;1.342;924;423;442;962
1272;;;;b.;Chronic kidney disease due to diabetes;1.201.020;763.053;437.967;0;3.653;2.069;19.231;184.175;180.836;188.789;184.300;0;2.158;1.623;15.128;100.515;95.738;108.918;113.886
1273;;;;c.;Other chronic kidney disease;2.266.278;1.331.845;934.433;1;140.200;77.249;234.621;287.352;157.442;164.585;270.394;1;84.835;52.528;187.405;179.804;103.505;114.152;212.204
1280;;;2.;Benign prostatic hyperplasia;;222.194;222.194;0;0;0;0;0;25.670;93.200;59.940;43.383;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;32.720;19.278;13.442;0;67;2.604;3.885;6.029;2.177;1.829;2.687;0;65;1.651;3.691;4.121;1.352;1.148;1.414
1300;;;4.;Other urinary diseases;;373.123;214.720;158.403;3.033;79.405;14.823;24.083;27.203;13.770;16.621;35.783;1.242;41.012;9.640;30.194;26.680;9.974;12.750;26.912
1310;;;5.;Infertility;;192.728;103.803;88.925;0;0;0;57.193;46.609;0;0;0;0;0;0;67.743;21.182;0;0;0
1320;;;6.;Gynecological diseases;;791.565;0;791.565;0;0;0;0;0;0;0;0;0;0;0;287.291;405.536;72.987;15.536;10.215
1330;;L.;Skin diseases;;;1.744.385;818.654;925.731;154;130.941;185.325;267.085;136.363;37.261;27.442;34.084;172;200.933;208.123;283.726;134.076;37.534;27.159;34.007
1340;;M.;Musculoskeletal diseases;;;6.810.029;2.956.208;3.853.822;0;0;60.523;661.274;1.177.132;486.997;331.220;239.062;0;0;70.658;807.058;1.451.068;680.780;480.554;363.704
1350;;;1.;Rheumatoid arthritis;;348.851;95.842;253.009;0;0;4.199;16.212;32.270;18.122;13.783;11.256;0;0;6.356;38.014;83.175;51.688;40.549;33.227
1360;;;2.;Osteoarthritis;;887.498;398.505;488.993;0;0;0;0;133.370;106.799;84.934;73.401;0;0;0;0;149.537;128.155;110.162;101.138
1370;;;3.;Gout;;44.132;33.065;11.068;0;0;0;2.257;12.566;7.136;5.864;5.242;0;0;0;712;3.694;2.447;2.190;2.025
1380;;;4.;Back and neck pain;;3.194.403;1.434.550;1.759.853;0;0;41.012;318.607;620.437;217.975;135.434;101.085;0;0;43.614;350.932;716.348;310.655;194.335;143.969
1390;;;5.;Other musculoskeletal disorders;;2.335.146;994.247;1.340.899;0;0;15.312;324.198;378.488;136.965;91.205;48.078;0;0;20.688;417.399;498.314;187.835;133.318;83.345
1400;;N.;Congenital anomalies;;;8.594.458;4.586.876;4.007.582;2.277.014;1.310.604;425.625;324.790;171.411;42.492;24.287;10.652;1.806.623;1.256.585;411.852;313.124;147.999;38.209;23.058;10.133
1410;;;1.;Neural tube defects;;721.694;355.548;366.146;160.254;78.296;33.411;39.928;29.701;7.407;3.973;2.578;134.090;83.402;44.548;50.613;35.195;9.303;5.307;3.688
1420;;;2.;Cleft lip and cleft palate;;25.272;10.270;15.002;6.129;2.571;414;525;418;110;60;42;10.195;3.388;373;479;366;101;58;43
1430;;;3.;Down syndrome;;210.627;122.138;88.489;46.648;42.998;11.842;12.545;6.751;1.033;321;0;27.720;29.424;10.096;12.439;7.043;1.347;420;0
1440;;;4.;Congenital heart anomalies;;2.971.528;1.592.793;1.378.734;787.595;562.045;141.042;71.335;25.470;3.344;1.684;277;625.282;511.392;144.751;70.832;21.511;2.784;1.793;391
1450;;;5.;Other chromosomal anomalies;;431.397;214.701;216.696;55.467;64.384;57.811;35.830;1.091;95;23;1;62.208;75.375;46.978;29.547;2.135;313;120;19
1460;;;6.;Other congenital anomalies;;4.233.941;2.291.425;1.942.516;1.220.920;560.311;181.104;164.627;107.980;30.503;18.226;7.754;947.129;553.604;165.106;149.213;81.749;24.362;15.360;5.992
1470;;O.;Oral conditions;;;1.142.575;584.259;558.316;0;2.713;31.197;96.525;213.000;99.904;74.912;66.008;0;2.550;35.423;100.196;186.863;91.732;72.944;68.607
1480;;;1.;Dental caries;;124.377;62.975;61.402;0;2.713;13.353;20.757;17.844;4.259;2.384;1.666;0;2.550;13.885;20.488;16.106;4.079;2.476;1.819
1490;;;2.;Periodontal disease;;326.145;184.275;141.870;0;0;0;22.893;90.218;38.491;20.556;12.116;0;0;0;16.214;62.874;31.531;19.012;12.239
1500;;;3.;Edentulism;;414.034;210.033;204.001;0;0;0;10.242;60.297;45.202;45.676;48.616;0;0;0;12.067;57.285;41.614;43.340;49.696
1502;;;4.;Other oral disorders;;278.018;126.975;151.043;0;0;17.844;42.634;44.641;11.951;6.296;3.609;0;0;21.537;51.427;50.599;14.509;8.116;4.854
1505;;P.;Sudden infant death syndrome;;;640.492;358.666;281.826;9.521;349.144;0;0;0;0;0;0;8.296;273.530;0;0;0;0;0;0
1510;III.;Injuries;;;;26.660.910;18.075.529;8.585.381;477.810;2.248.439;1.933.556;6.735.376;4.633.207;1.040.685;562.477;443.979;410.928;2.051.663;1.257.820;2.301.964;1.575.890;428.686;289.694;268.735
1520;;A.;Unintentional injuries;;;19.002.201;12.645.402;6.356.799;477.070;2.082.466;1.480.134;4.069.850;2.921.145;760.680;458.131;395.925;410.183;1.887.578;900.667;1.315.287;1.015.120;339.260;247.790;240.915
1530;;;1.;Road injury;;7.656.801;5.681.577;1.975.224;77.571;531.608;569.842;2.318.055;1.473.949;364.733;199.581;146.236;35.631;411.531;304.991;527.608;403.210;134.990;88.575;68.687
1540;;;2.;Poisonings;;822.347;342.170;480.177;22.883;120.580;37.876;90.664;52.342;9.457;4.652;3.715;158.177;170.001;47.760;67.535;23.677;5.166;4.073;3.788
1550;;;3.;Falls;;2.516.307;1.740.230;776.077;137.676;311.118;162.276;340.169;411.970;140.942;108.347;127.732;22.962;210.387;82.526;138.195;147.288;58.421;50.221;66.078
1560;;;4.;Fire, heat and hot substances;;1.181.418;614.035;567.383;15.189;174.981;73.358;161.192;129.185;29.051;16.333;14.747;27.179;177.531;57.573;155.620;95.435;23.037;15.400;15.608
1570;;;5.;Drowning;;1.844.033;1.124.405;719.628;12.398;388.946;238.485;330.913;118.924;19.813;9.502;5.423;6.762;452.509;142.338;71.171;28.341;7.341;5.776;5.390
1575;;;6.;Exposure to mechanical forces;;1.246.640;909.244;337.396;64.791;165.977;110.876;251.860;218.138;53.080;26.245;18.277;36.375;102.603;49.683;58.188;51.868;17.255;11.586;9.837
1580;;;7.;Natural disasters;;187.850;112.573;75.277;246;13.747;19.623;33.442;28.269;8.854;5.348;3.044;267;14.901;14.283;17.414;15.889;5.741;3.995;2.788
1590;;;8.;Other unintentional injuries;;3.546.804;2.121.168;1.425.636;146.316;375.510;267.796;543.554;488.368;134.749;88.123;76.751;122.830;348.115;201.512;279.557;249.412;87.309;68.164;68.737
1600;;B.;Intentional injuries;;;7.658.709;5.430.128;2.228.582;741;165.973;453.422;2.665.526;1.712.062;280.005;104.345;48.054;745;164.085;357.153;986.677;560.770;89.426;41.904;27.820
1610;;;1.;Self-harm;;1.475.173;958.464;516.709;0;0;18.210;516.351;339.386;51.761;19.862;12.895;0;0;19.584;327.724;129.176;21.204;11.010;8.012
1620;;;2.;Interpersonal violence;;2.695.639;1.994.094;701.544;1;120.940;123.661;1.059.306;574.591;75.903;27.074;12.619;1;118.840;84.961;294.564;158.313;24.654;11.544;8.668
1630;;;3.;Collective violence and legal intervention;;3.487.898;2.477.570;1.010.328;740;45.032;311.552;1.089.870;798.085;152.341;57.410;22.540;744;45.245;252.609;364.389;273.282;43.569;19.350;11.140
