Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;European Region;;;;;;;;;;;;;;;;;;;;;;
Year:;;2010;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1190;;;2.;Asthma;;2.364.063;1.035.807;1.328.256;0;35.684;156.593;187.993;249.447;136.617;122.196;147.277;0;35.394;158.954;216.936;309.484;185.853;165.341;256.294
1200;;;3.;Other respiratory diseases;;1.342.259;791.886;550.374;0;5.618;11.030;35.917;103.366;103.751;141.706;390.498;0;4.447;10.285;18.532;50.022;51.509;69.164;346.413
1210;;J.;Digestive diseases;;;12.828.644;7.924.202;4.904.442;4.016;86.303;56.539;382.986;2.576.719;2.039.333;1.392.508;1.385.798;3.544;59.960;50.084;228.947;1.135.074;1.023.439;806.202;1.597.193
1220;;;1.;Peptic ulcer disease;;834.235;481.504;352.732;0;612;1.123;18.892;125.013;124.573;92.901;118.390;0;803;1.727;17.772;82.998;58.835;53.140;137.457
1230;;;2.;Cirrhosis of the liver;;6.993.631;4.622.649;2.370.982;2;11.422;17.455;208.532;1.737.240;1.374.849;819.005;454.144;2;9.165;14.382;117.376;727.608;682.274;438.676;381.498
1231;;;;a.;Cirrhosis due to hepatitis B;2.083.894;1.561.705;522.189;0;92;812;82.076;726.826;438.742;211.714;101.443;0;26;247;22.223;210.019;151.547;78.566;59.561
1232;;;;b.;Cirrhosis due to hepatitis C;1.142.870;754.291;388.579;0;88;401;10.075;185.498;239.244;190.063;128.922;0;29;137;4.880;81.925;110.107;91.770;99.731
1233;;;;c.;Cirrhosis due to alcohol use;2.553.129;1.743.129;809.999;0;0;0;30.419;635.636;558.929;336.586;181.559;0;0;0;11.204;248.735;252.946;162.392;134.723
1234;;;;d.;Other liver cirrhosis;1.213.739;563.525;650.214;2;11.242;16.242;85.963;189.280;137.933;80.642;42.221;2;9.110;13.998;79.068;186.930;167.674;105.948;87.483
1240;;;3.;Appendicitis;;71.775;41.319;30.456;0;1.112;4.001;8.197;9.874;5.415;4.908;7.812;0;1.177;2.985;6.549;5.502;3.498;3.453;7.292
1241;;;4.;Gastritis and duodenitis;;221.047;74.554;146.493;0;3.676;6.561;3.103;18.972;13.365;10.415;18.464;0;2.442;10.855;14.046;44.580;22.432;15.780;36.358
1242;;;5.;Paralytic ileus and intestinal obstruction;;527.333;276.250;251.083;4.014;42.556;2.861;14.122;38.115;32.671;38.098;103.813;3.541;30.902;1.698;7.438;17.871;19.523;25.667;144.443
1244;;;6.;Inflammatory bowel disease;;365.038;176.543;188.495;0;2.598;3.220;17.072;47.071;32.441;29.255;44.886;0;2.092;2.130;15.572;42.017;30.555;28.052;68.077
1246;;;7.;Gallbladder and biliary diseases;;360.071;157.317;202.754;0;212;237;3.223;17.704;19.335;29.497;87.108;0;172;351;5.156;20.449;23.895;30.247;122.484
1248;;;8.;Pancreatitis;;965.561;681.235;284.326;0;262;402;56.168;316.378;155.932;80.439;71.654;0;223;606;16.443;76.268;55.961;44.887;89.939
1250;;;9.;Other digestive diseases;;2.489.953;1.412.831;1.077.123;0;23.853;20.680;53.677;266.351;280.753;287.990;479.527;0;12.983;15.349;28.596;117.781;126.466;166.301;609.646
1260;;K.;Genitourinary diseases;;;6.517.559;2.860.264;3.657.295;420;32.567;18.220;159.215;497.977;475.473;524.848;1.151.544;335;26.546;20.523;496.111;1.024.537;449.049;357.268;1.282.927
1270;;;1.;Kidney diseases;;3.565.490;1.702.450;1.863.040;0;22.291;15.509;102.578;297.390;255.263;292.396;717.022;0;17.620;15.721;97.984;252.384;217.301;260.952;1.001.077
1271;;;;a.;Acute glomerulonephritis;21.213;12.017;9.196;0;895;720;2.357;4.090;1.952;1.089;914;0;703;689;1.951;2.770;1.337;786;961
1272;;;;b.;Chronic kidney disease due to diabetes;1.119.726;608.383;511.343;0;603;550;9.118;112.546;109.602;136.217;239.747;0;405;435;6.538;77.982;79.825;102.662;243.495
1273;;;;c.;Other chronic kidney disease;2.424.551;1.082.050;1.342.500;0;20.793;14.239;91.103;180.755;143.709;155.090;476.361;0;16.512;14.597;89.495;171.632;136.139;157.504;756.622
1280;;;2.;Benign prostatic hyperplasia;;687.037;687.037;0;0;0;0;0;75.161;172.197;176.995;262.684;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;92.599;43.671;48.928;0;73;356;2.801;10.170;8.398;8.257;13.616;0;64;427;2.960;8.035;7.986;9.351;20.105
1300;;;4.;Other urinary diseases;;709.095;317.471;391.624;420;10.203;2.355;14.635;44.822;39.615;47.201;158.221;335;8.862;4.374;27.968;48.753;40.781;45.540;215.011
1310;;;5.;Infertility;;191.530;109.636;81.895;0;0;0;39.201;70.434;0;0;0;0;0;0;29.945;51.950;0;0;0
1320;;;6.;Gynecological diseases;;1.271.809;0;1.271.809;0;0;0;0;0;0;0;0;0;0;0;337.254;663.415;182.981;41.425;46.734
1330;;L.;Skin diseases;;;2.393.665;1.047.890;1.345.775;91;70.504;139.248;266.561;229.514;109.369;90.400;142.202;98;78.873;156.527;310.031;294.721;139.876;119.634;246.015
1340;;M.;Musculoskeletal diseases;;;15.572.110;6.314.822;9.257.289;0;0;46.081;626.779;2.075.014;1.354.337;1.060.091;1.152.520;0;0;56.301;777.014;2.606.428;1.831.500;1.607.506;2.378.540
1350;;;1.;Rheumatoid arthritis;;963.395;220.122;743.273;0;0;1.822;13.500;48.423;47.900;48.204;60.274;0;0;4.868;40.273;158.383;157.153;155.430;227.166
1360;;;2.;Osteoarthritis;;2.579.560;945.299;1.634.260;0;0;0;0;183.979;234.242;234.949;292.129;0;0;0;0;235.434;342.857;383.591;672.378
1370;;;3.;Gout;;208.172;158.338;49.834;0;0;0;3.413;40.605;36.196;36.036;42.088;0;0;0;858;6.875;8.245;10.528;23.328
1380;;;4.;Back and neck pain;;9.303.025;3.983.948;5.319.076;0;0;37.726;444.588;1.449.586;852.775;593.644;605.630;0;0;44.004;517.347;1.686.026;1.056.826;839.871;1.175.002
1390;;;5.;Other musculoskeletal disorders;;2.517.959;1.007.114;1.510.845;0;0;6.534;165.278;352.422;183.224;147.258;152.398;0;0;7.430;218.536;519.710;266.420;218.085;280.664
1400;;N.;Congenital anomalies;;;4.930.843;2.578.511;2.352.332;832.148;782.296;196.871;277.198;259.716;109.127;69.179;51.976;698.921;712.894;184.380;245.655;240.044;113.944;78.774;77.719
1410;;;1.;Neural tube defects;;389.806;179.176;210.630;61.120;33.168;13.794;22.881;25.937;10.405;6.246;5.626;71.257;35.295;15.088;24.973;31.115;13.237;8.859;10.806
1420;;;2.;Cleft lip and cleft palate;;12.963;7.700;5.263;2.196;3.229;320;533;692;300;208;222;1.830;1.778;212;361;474;218;158;232
1430;;;3.;Down syndrome;;240.808;119.085;121.723;13.394;30.861;8.542;17.021;22.751;16.685;9.361;471;11.751;28.538;8.020;17.351;25.852;18.914;10.442;855
1440;;;4.;Congenital heart anomalies;;1.776.170;969.120;807.050;390.294;360.275;48.831;78.172;62.288;15.760;7.925;5.576;306.258;317.217;41.853;62.542;46.873;14.541;8.435;9.332
1450;;;5.;Other chromosomal anomalies;;407.690;194.475;213.215;39.132;63.220;41.595;34.923;7.808;2.204;1.017;4.576;42.542;78.910;42.311;32.302;8.904;2.285;1.291;4.669
1460;;;6.;Other congenital anomalies;;2.103.407;1.108.954;994.452;326.011;291.543;83.789;123.668;140.241;63.773;44.423;35.506;265.283;251.157;76.896;108.126;126.826;64.751;49.588;51.826
1470;;O.;Oral conditions;;;3.552.124;1.541.090;2.011.034;0;2.571;32.337;122.980;389.991;296.574;304.314;392.325;0;2.309;36.054;135.708;406.437;331.744;393.445;705.337
1480;;;1.;Dental caries;;344.499;161.266;183.233;0;2.571;17.417;38.095;54.186;21.487;14.116;13.394;0;2.309;18.514;40.313;56.751;24.422;17.646;23.278
1490;;;2.;Periodontal disease;;679.761;352.106;327.655;0;0;86;20.290;138.532;90.953;58.056;44.188;0;0;0;15.489;113.062;82.497;56.984;59.623
1500;;;3.;Edentulism;;2.014.080;812.848;1.201.232;0;0;86;17.698;120.345;149.960;208.885;315.874;0;0;0;20.776;134.206;175.218;284.878;586.154
1502;;;4.;Other oral disorders;;513.783;214.870;298.914;0;0;14.747;46.896;76.928;34.173;23.257;18.869;0;0;17.539;59.130;102.418;49.608;33.937;36.282
1505;;P.;Sudden infant death syndrome;;;233.475;129.938;103.536;3.862;126.076;0;0;0;0;0;0;3.855;99.681;0;0;0;0;0;0
1510;III.;Injuries;;;;33.909.161;23.812.210;10.096.951;42.115;478.414;638.398;5.767.297;8.899.012;3.853.751;2.069.711;2.063.512;36.321;367.610;378.869;1.637.849;2.563.206;1.501.029;1.163.575;2.448.492
1520;;A.;Unintentional injuries;;;24.266.246;16.193.249;8.072.997;42.098;459.175;567.131;3.527.035;5.521.469;2.707.538;1.624.522;1.744.282;36.303;350.213;329.076;1.098.485;1.814.396;1.189.892;996.533;2.258.099
1530;;;1.;Road injury;;6.305.921;4.468.638;1.837.282;1.958;57.191;144.343;1.510.005;1.600.101;573.731;308.149;273.161;1.433;44.906;88.502;424.040;506.293;272.041;202.995;297.072
1540;;;2.;Poisonings;;434.833;302.396;132.437;4.753;19.482;18.195;65.978;110.878;48.924;21.024;13.162;3.049;16.643;14.990;25.557;31.968;15.302;9.556;15.371
1550;;;3.;Falls;;7.381.588;4.251.711;3.129.877;5.261;52.421;109.662;563.719;1.277.275;810.739;610.845;821.788;4.464;39.893;72.491;257.114;563.957;453.196;458.945;1.279.816
1560;;;4.;Fire, heat and hot substances;;1.312.959;844.134;468.825;4.819;45.078;28.963;123.512;320.312;170.519;86.654;64.276;4.970;40.155;21.795;63.132;129.162;76.321;52.702;80.588
1570;;;5.;Drowning;;1.597.334;1.306.902;290.431;4.075;78.004;115.793;372.894;475.448;161.048;64.341;35.298;3.961;52.915;43.136;56.018;68.323;29.298;16.895;19.885
1575;;;6.;Exposure to mechanical forces;;1.804.869;1.344.665;460.204;4.687;47.479;45.595;285.636;483.889;223.336;132.870;121.173;4.307;33.133;21.897;70.298;120.738;73.015;55.108;81.709
1580;;;7.;Natural disasters;;55.028;35.472;19.556;31;1.816;3.170;9.005;12.308;4.738;2.409;1.997;33;1.945;2.748;3.723;5.581;2.239;1.269;2.018
1590;;;8.;Other unintentional injuries;;5.373.714;3.639.330;1.734.384;16.514;157.703;101.409;596.285;1.241.258;714.503;398.230;413.428;14.086;120.623;63.517;198.602;388.374;268.480;199.062;481.639
1600;;B.;Intentional injuries;;;9.642.915;7.618.961;2.023.954;17;19.239;71.267;2.240.262;3.377.543;1.146.213;445.189;319.230;18;17.397;49.793;539.364;748.810;311.137;167.042;190.393
1610;;;1.;Self-harm;;7.185.788;5.808.521;1.377.266;0;0;39.549;1.680.325;2.554.405;912.485;356.268;265.489;0;0;19.686;372.662;502.075;222.872;121.402;138.570
1620;;;2.;Interpersonal violence;;2.248.985;1.645.268;603.717;0;18.181;27.017;493.774;752.614;219.465;83.643;50.573;0;16.309;25.467;151.090;233.712;84.154;43.404;49.580
1630;;;3.;Collective violence and legal intervention;;208.143;165.172;42.971;16;1.058;4.701;66.163;70.524;14.263;5.278;3.168;17;1.088;4.640;15.611;13.023;4.111;2.236;2.243
