Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;Eastern Mediterranean Region;;;;;;;;;;;;;;;;;;;;;;
Year:;;2016;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1160;;;6.;Other circulatory diseases;;1.951.922;957.063;994.858;1.806;79.102;38.163;120.417;168.732;124.380;156.655;267.808;1.545;66.853;33.146;114.492;154.425;110.909;165.240;348.248
1170;;I.;Respiratory diseases;;;6.429.730;3.791.278;2.638.452;0;270.505;311.783;342.409;625.058;569.875;717.409;954.238;0;134.507;271.148;293.144;472.906;360.545;463.089;643.113
1180;;;1.;Chronic obstructive pulmonary disease;;3.376.413;2.114.847;1.261.566;0;46.929;25.609;97.331;306.196;366.927;523.422;748.432;0;17.044;19.058;80.151;186.765;206.015;298.117;454.416
1190;;;2.;Asthma;;2.594.451;1.384.385;1.210.066;0;180.322;253.089;215.097;268.471;163.248;148.867;155.291;0;102.181;228.436;197.650;260.618;134.508;139.703;146.971
1200;;;3.;Other respiratory diseases;;458.866;292.046;166.820;0;43.254;33.084;29.981;50.391;39.700;45.120;50.515;0;15.282;23.654;15.343;25.523;20.023;25.269;41.726
1210;;J.;Digestive diseases;;;6.994.549;3.938.821;3.055.728;4.407;428.111;209.714;420.684;962.061;689.975;619.043;604.825;2.045;316.907;167.648;380.381;595.012;445.662;492.643;655.430
1220;;;1.;Peptic ulcer disease;;643.205;298.303;344.902;0;15.276;18.271;35.962;78.818;51.976;44.904;53.095;0;11.578;14.633;48.883;99.663;54.089;50.516;65.539
1230;;;2.;Cirrhosis of the liver;;4.167.314;2.459.477;1.707.837;3;163.847;93.622;229.421;614.376;493.294;444.083;420.831;3;179.570;89.678;188.986;277.806;251.117;301.128;419.549
1231;;;;a.;Cirrhosis due to hepatitis B;958.486;667.200;291.286;0;1.878;7.584;78.362;279.092;139.146;94.023;67.115;0;732;2.767;38.269;98.962;55.562;48.585;46.410
1232;;;;b.;Cirrhosis due to hepatitis C;1.679.882;1.064.164;615.719;0;2.942;2.118;40.012;222.860;260.232;268.088;267.913;0;1.336;894;19.293;92.435;116.301;157.725;227.736
1233;;;;c.;Cirrhosis due to alcohol use;300.450;187.241;113.209;0;0;0;7.616;58.257;47.047;37.610;36.712;0;0;0;4.145;26.204;23.493;24.684;34.683
1234;;;;d.;Other liver cirrhosis;1.228.495;540.873;687.622;3;159.028;83.920;103.432;54.167;46.870;44.362;49.092;3;177.502;86.017;127.280;60.205;55.762;70.134;110.720
1240;;;3.;Appendicitis;;256.220;109.011;147.210;0;16.573;22.010;28.369;20.291;7.928;7.293;6.547;0;18.213;22.259;47.850;22.131;13.826;12.035;10.896
1241;;;4.;Gastritis and duodenitis;;162.424;53.742;108.681;0;3.555;4.144;4.015;17.103;9.161;7.167;8.597;0;2.436;4.960;14.184;46.024;16.136;11.766;13.177
1242;;;5.;Paralytic ileus and intestinal obstruction;;625.195;408.891;216.305;4.404;170.569;31.349;45.389;57.642;30.837;32.821;35.880;2.042;71.259;6.895;18.881;25.219;26.047;29.147;36.815
1244;;;6.;Inflammatory bowel disease;;89.876;42.679;47.197;0;9.109;3.039;5.948;10.966;4.839;4.212;4.566;0;4.989;2.801;9.094;10.961;6.174;5.578;7.600
1246;;;7.;Gallbladder and biliary diseases;;222.889;108.722;114.167;0;4.455;3.656;8.875;27.090;23.786;22.773;18.087;0;3.837;3.957;10.630;22.428;22.808;23.787;26.720
1248;;;8.;Pancreatitis;;196.585;99.978;96.606;0;2.360;2.507;14.669;39.167;17.309;13.058;10.908;0;765;2.314;12.639;23.925;18.124;19.605;19.234
1250;;;9.;Other digestive diseases;;630.841;358.017;272.824;0;42.366;31.115;48.036;96.609;50.847;42.732;46.313;0;24.261;20.151;29.234;66.855;37.342;39.080;55.900
1260;;K.;Genitourinary diseases;;;5.727.421;2.984.906;2.742.515;2.729;220.319;110.271;348.395;643.250;521.245;522.339;616.358;1.268;124.917;71.524;607.103;869.918;330.015;314.537;423.232
1270;;;1.;Kidney diseases;;3.917.379;2.361.707;1.555.673;1;141.353;90.521;258.763;519.683;398.952;427.815;524.619;1;82.461;58.650;203.133;324.698;230.803;279.482;376.445
1271;;;;a.;Acute glomerulonephritis;28.255;14.839;13.416;0;3.169;1.489;2.396;3.171;1.381;1.048;2.184;0;4.251;1.811;2.130;1.803;691;880;1.850
1272;;;;b.;Chronic kidney disease due to diabetes;1.382.282;874.921;507.362;0;3.526;2.232;19.140;199.490;210.650;228.248;211.633;0;1.967;1.723;14.929;114.445;109.577;134.856;129.865
1273;;;;c.;Other chronic kidney disease;2.506.842;1.471.947;1.034.895;1;134.658;86.800;237.226;317.022;186.921;198.519;310.801;1;76.243;55.116;186.074;208.450;120.536;143.746;244.730
1280;;;2.;Benign prostatic hyperplasia;;256.743;256.743;0;0;0;0;0;33.353;103.659;72.986;46.745;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;38.520;22.258;16.262;0;73;3.100;4.077;6.983;2.692;2.175;3.158;0;71;2.080;3.902;5.117;1.758;1.505;1.830
1300;;;4.;Other urinary diseases;;408.550;229.031;179.519;2.728;78.893;16.650;24.306;29.313;15.941;19.362;41.837;1.267;42.385;10.795;30.854;31.463;12.306;16.298;34.151
1310;;;5.;Infertility;;218.242;115.168;103.074;0;0;0;61.250;53.918;0;0;0;0;0;0;77.382;25.692;0;0;0
1320;;;6.;Gynecological diseases;;887.987;0;887.987;0;0;0;0;0;0;0;0;0;0;0;291.832;482.948;85.148;17.252;10.807
1330;;L.;Skin diseases;;;1.981.321;926.107;1.055.214;150;150.458;204.857;280.028;165.004;47.966;35.749;41.895;167;239.774;231.977;294.138;164.904;47.131;35.140;41.982
1340;;M.;Musculoskeletal diseases;;;7.989.472;3.451.225;4.538.247;0;0;63.179;675.031;1.409.049;612.642;422.887;268.437;0;0;74.057;833.748;1.756.558;843.238;612.150;418.497
1350;;;1.;Rheumatoid arthritis;;421.946;115.561;306.384;0;0;4.594;17.100;39.207;23.579;17.998;13.083;0;0;6.852;39.597;102.261;65.622;52.740;39.312
1360;;;2.;Osteoarthritis;;1.093.255;492.861;600.394;0;0;0;0;161.519;136.843;110.984;83.516;0;0;0;0;181.405;160.465;141.015;117.509
1370;;;3.;Gout;;53.630;40.211;13.420;0;0;0;2.467;15.081;9.132;7.529;6.001;0;0;0;764;4.502;3.063;2.761;2.329
1380;;;4.;Back and neck pain;;3.755.047;1.676.914;2.078.133;0;0;43.287;330.005;743.869;274.350;172.267;113.135;0;0;46.002;360.973;874.685;384.559;248.851;163.063
1390;;;5.;Other musculoskeletal disorders;;2.665.594;1.125.678;1.539.916;0;0;15.297;325.459;449.373;168.739;114.108;52.702;0;0;21.203;432.415;593.704;229.528;166.782;96.284
1400;;N.;Congenital anomalies;;;8.902.004;4.729.844;4.172.159;2.310.572;1.306.811;480.846;334.627;201.570;52.861;30.784;11.773;1.848.636;1.271.536;467.058;320.914;176.888;46.776;29.044;11.307
1410;;;1.;Neural tube defects;;688.329;327.446;360.883;133.787;68.027;34.241;39.681;34.741;9.166;4.917;2.886;122.839;77.310;46.841;50.430;41.567;11.232;6.506;4.159
1420;;;2.;Cleft lip and cleft palate;;24.920;9.971;14.948;5.701;2.585;437;519;480;131;73;45;9.762;3.658;396;468;428;118;71;46
1430;;;3.;Down syndrome;;215.107;115.892;99.216;42.753;37.966;12.667;12.709;8.047;1.330;419;0;30.533;33.076;11.611;12.841;8.900;1.689;566;0
1440;;;4.;Congenital heart anomalies;;3.131.527;1.646.276;1.485.251;803.371;559.652;169.474;76.567;30.276;4.280;2.331;326;660.647;538.654;175.629;76.963;26.851;3.577;2.469;460
1450;;;5.;Other chromosomal anomalies;;457.734;224.874;232.860;56.403;67.580;63.968;35.498;1.270;122;32;1;66.591;80.880;52.872;29.331;2.570;413;180;23
1460;;;6.;Other congenital anomalies;;4.384.386;2.405.385;1.979.001;1.268.557;571.000;200.060;169.652;126.756;37.832;23.012;8.516;958.264;537.957;179.709;150.881;96.571;29.748;19.252;6.619
1470;;O.;Oral conditions;;;1.360.526;697.080;663.446;0;2.972;33.975;102.572;257.202;127.579;96.765;76.014;0;2.812;38.707;104.958;227.989;115.297;93.635;80.048
1480;;;1.;Dental caries;;140.207;71.059;69.148;0;2.972;14.342;21.792;21.591;5.395;3.097;1.869;0;2.812;14.968;21.163;19.805;5.126;3.185;2.088
1490;;;2.;Periodontal disease;;391.623;220.874;170.749;0;0;0;24.587;108.105;48.588;25.913;13.682;0;0;0;17.179;76.126;39.377;23.960;14.107
1500;;;3.;Edentulism;;510.150;259.658;250.493;0;0;0;11.322;73.795;58.453;59.703;56.384;0;0;0;13.091;70.185;52.732;56.204;58.280
1502;;;4.;Other oral disorders;;318.546;145.489;173.057;0;0;19.633;44.871;53.711;15.144;8.051;4.080;0;0;23.738;53.525;61.873;18.062;10.286;5.573
1505;;P.;Sudden infant death syndrome;;;688.014;394.501;293.514;9.361;385.140;0;0;0;0;0;0;8.006;285.508;0;0;0;0;0;0
1510;III.;Injuries;;;;34.781.629;23.542.799;11.238.829;460.219;2.415.068;2.894.670;8.679.302;6.389.822;1.396.119;780.787;526.813;374.094;2.184.302;2.070.178;3.016.120;2.286.858;593.511;390.975;322.791
1520;;A.;Unintentional injuries;;;19.522.541;12.938.767;6.583.774;457.838;2.122.404;1.542.225;3.761.601;3.145.755;890.881;570.857;447.207;371.805;1.902.296;946.138;1.243.632;1.147.029;398.713;298.529;275.631
1530;;;1.;Road injury;;7.887.456;5.834.736;2.052.720;71.300;531.172;587.104;2.169.823;1.618.856;430.696;260.053;165.732;33.134;407.484;310.971;499.112;455.212;157.959;109.711;79.135
1540;;;2.;Poisonings;;795.726;317.125;478.601;21.023;131.137;36.984;65.380;45.101;8.846;5.063;3.592;131.474;200.764;46.818;59.907;25.165;5.679;4.655;4.139
1550;;;3.;Falls;;2.736.244;1.891.043;845.201;134.743;324.125;182.321;333.356;462.472;171.671;134.421;147.934;19.837;191.309;98.572;144.265;178.801;73.002;62.010;77.404
1560;;;4.;Fire, heat and hot substances;;1.168.029;604.019;564.010;14.285;176.422;73.993;140.190;131.238;32.299;19.742;15.849;24.919;186.932;56.510;131.290;102.823;25.921;18.752;16.864
1570;;;5.;Drowning;;1.803.920;1.091.953;711.967;10.577;373.912;253.304;296.301;118.596;21.878;11.482;5.904;5.984;432.924;155.988;65.459;30.415;8.492;6.413;6.293
1575;;;6.;Exposure to mechanical forces;;1.287.464;927.802;359.662;60.174;167.130;115.437;237.004;233.140;62.210;32.356;20.352;34.371;104.499;54.017;58.900;61.136;21.052;14.253;11.434
1580;;;7.;Natural disasters;;30.479;19.767;10.712;0;16;511;6.129;8.400;2.622;1.309;780;0;15;442;3.874;4.057;1.187;672;464
1590;;;8.;Other unintentional injuries;;3.813.222;2.252.322;1.560.900;145.737;418.490;292.571;513.418;527.952;160.659;106.431;87.063;122.086;378.368;222.820;280.824;289.420;105.421;82.063;79.898
1600;;B.;Intentional injuries;;;15.259.088;10.604.032;4.655.056;2.380;292.664;1.352.445;4.917.701;3.244.067;505.238;209.930;79.606;2.290;282.006;1.124.039;1.772.488;1.139.829;194.799;92.445;47.160
1610;;;1.;Self-harm;;1.487.942;979.759;508.184;0;0;20.852;486.669;369.931;60.959;26.058;15.291;0;0;20.894;297.314;142.563;24.468;13.920;9.025
1620;;;2.;Interpersonal violence;;3.001.680;2.209.915;791.765;1;145.423;150.149;1.094.035;676.324;93.432;35.521;15.030;1;137.684;97.885;307.450;192.038;31.104;14.936;10.667
1630;;;3.;Collective violence and legal intervention;;10.769.465;7.414.359;3.355.106;2.380;147.241;1.181.445;3.336.998;2.197.812;350.847;148.351;49.286;2.289;144.322;1.005.260;1.167.723;805.228;139.227;63.589;27.468
