Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;European Region;;;;;;;;;;;;;;;;;;;;;;
Year:;;2015;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1200;;;3.;Other respiratory diseases;;1.416.014;823.171;592.843;0;4.590;11.241;27.746;90.528;99.654;155.671;433.739;0;3.837;10.631;17.443;46.775;49.463;80.785;383.908
1210;;J.;Digestive diseases;;;11.751.579;7.252.589;4.498.990;3.111;75.011;53.971;292.320;2.152.508;1.826.506;1.518.414;1.330.749;2.667;50.089;42.880;188.353;976.191;885.145;852.431;1.501.236
1220;;;1.;Peptic ulcer disease;;765.180;433.807;331.373;0;397;1.016;14.249;100.061;108.622;102.957;106.506;0;517;984;13.900;77.396;55.939;58.153;124.483
1230;;;2.;Cirrhosis of the liver;;6.201.344;4.110.187;2.091.157;3;9.680;16.507;152.306;1.433.160;1.206.256;877.789;414.486;2;7.552;13.271;95.307;605.572;566.175;455.338;347.941
1231;;;;a.;Cirrhosis due to hepatitis B;1.839.782;1.382.132;457.650;0;81;763;61.225;608.945;387.004;233.047;91.066;0;21;216;18.627;175.221;124.766;84.410;54.389
1232;;;;b.;Cirrhosis due to hepatitis C;1.051.929;695.855;356.075;0;78;398;8.187;153.690;215.163;199.589;118.749;0;25;134;4.325;71.128;96.058;93.608;90.797
1233;;;;c.;Cirrhosis due to alcohol use;2.263.727;1.550.133;713.594;0;0;0;21.974;514.137;487.856;359.671;166.494;0;0;0;9.157;203.141;210.329;167.430;123.537
1234;;;;d.;Other liver cirrhosis;1.045.906;482.068;563.839;3;9.521;15.346;60.919;156.388;116.232;85.482;38.176;2;7.506;12.920;63.198;156.082;135.022;109.890;79.218
1240;;;3.;Appendicitis;;63.706;35.866;27.840;0;962;3.651;6.551;8.336;4.508;5.063;6.795;0;992;3.141;5.725;5.014;3.161;3.663;6.144
1241;;;4.;Gastritis and duodenitis;;218.445;73.756;144.689;0;3.355;5.489;2.209;16.353;14.307;12.421;19.622;0;2.640;6.504;10.960;44.162;23.368;19.567;37.489
1242;;;5.;Paralytic ileus and intestinal obstruction;;505.532;267.862;237.670;3.108;35.208;2.637;10.651;33.302;31.208;42.654;109.092;2.665;23.988;1.540;5.752;16.229;16.840;28.512;142.145
1244;;;6.;Inflammatory bowel disease;;318.077;158.734;159.343;0;2.037;2.427;15.605;43.297;30.892;30.554;33.921;0;1.537;1.854;14.481;37.965;28.931;28.396;46.180
1246;;;7.;Gallbladder and biliary diseases;;387.546;173.152;214.394;0;174;234;2.867;17.255;19.648;33.863;99.112;0;139;293;4.554;19.039;22.924;34.398;133.046
1248;;;8.;Pancreatitis;;855.195;603.285;251.910;0;243;529;41.222;262.122;139.788;89.752;69.628;0;201;632;12.725;62.706;46.049;47.963;81.633
1250;;;9.;Other digestive diseases;;2.436.553;1.395.940;1.040.613;0;22.955;21.481;46.660;238.620;271.277;323.360;471.587;0;12.523;14.661;24.950;108.107;121.757;176.441;582.175
1260;;K.;Genitourinary diseases;;;6.579.575;2.903.433;3.676.142;344;25.304;15.090;136.350;461.355;466.284;588.825;1.209.880;271;20.736;17.364;461.826;994.397;439.295;400.419;1.341.834
1270;;;1.;Kidney diseases;;3.587.212;1.691.388;1.895.824;0;17.408;12.680;85.894;271.596;239.569;316.529;747.711;0;13.547;13.129;88.792;229.840;209.338;290.759;1.050.418
1271;;;;a.;Acute glomerulonephritis;18.136;10.241;7.894;0;928;608;1.652;3.326;1.699;1.205;822;0;749;645;1.655;2.090;1.130;826;800
1272;;;;b.;Chronic kidney disease due to diabetes;1.141.321;609.783;531.538;0;451;448;9.023;108.518;104.900;143.660;242.782;0;292;359;7.087;76.659;81.582;114.749;250.810
1273;;;;c.;Other chronic kidney disease;2.427.755;1.071.363;1.356.392;0;16.029;11.623;75.218;159.752;132.970;171.664;504.107;0;12.506;12.126;80.050;151.092;126.625;175.185;798.808
1280;;;2.;Benign prostatic hyperplasia;;736.646;736.646;0;0;0;0;0;74.397;180.470;205.780;275.999;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;95.703;44.597;51.106;0;75;352;2.507;9.552;8.162;9.799;14.149;0;66;355;2.714;7.650;7.624;11.138;21.559
1300;;;4.;Other urinary diseases;;716.359;327.148;389.211;344;7.821;2.058;11.376;38.730;38.083;56.716;172.020;271;7.123;3.880;24.513;43.939;36.862;50.778;221.845
1310;;;5.;Infertility;;188.330;103.654;84.675;0;0;0;36.574;67.081;0;0;0;0;0;0;30.653;54.023;0;0;0
1320;;;6.;Gynecological diseases;;1.255.325;0;1.255.325;0;0;0;0;0;0;0;0;0;0;0;315.153;658.945;185.470;47.744;48.013
1330;;L.;Skin diseases;;;2.455.968;1.079.437;1.376.531;90;72.760;142.163;249.654;232.172;116.965;109.111;156.521;97;81.497;159.744;290.442;295.798;146.690;140.532;261.730
1340;;M.;Musculoskeletal diseases;;;16.421.354;6.676.954;9.744.400;0;0;43.245;609.350;2.086.512;1.454.918;1.247.845;1.235.083;0;0;53.053;749.493;2.622.821;1.948.130;1.888.100;2.482.803
1350;;;1.;Rheumatoid arthritis;;1.020.907;237.092;783.815;0;0;1.764;12.649;48.660;50.912;56.516;66.592;0;0;4.699;38.157;159.486;164.207;180.136;237.129
1360;;;2.;Osteoarthritis;;2.797.679;1.031.124;1.766.554;0;0;0;0;186.723;250.720;280.712;312.968;0;0;0;0;238.151;363.820;461.760;702.823
1370;;;3.;Gout;;222.295;169.045;53.250;0;0;0;3.423;40.199;38.968;40.509;45.946;0;0;0;867;6.928;8.581;12.267;24.607
1380;;;4.;Back and neck pain;;9.736.624;4.161.022;5.575.603;0;0;35.464;431.237;1.448.094;905.971;694.788;645.468;0;0;41.129;500.564;1.702.254;1.125.994;984.236;1.221.425
1390;;;5.;Other musculoskeletal disorders;;2.643.849;1.078.670;1.565.178;0;0;6.018;162.041;362.836;208.347;175.320;164.109;0;0;7.225;209.904;516.001;285.529;249.700;296.819
1400;;N.;Congenital anomalies;;;4.429.807;2.314.702;2.115.105;706.922;659.313;188.151;243.368;255.057;118.909;86.126;56.855;594.788;590.369;176.955;216.555;235.125;121.170;96.147;83.996
1410;;;1.;Neural tube defects;;326.984;151.448;175.536;42.876;23.280;13.260;20.672;27.148;10.914;7.460;5.838;47.378;24.114;14.916;22.743;31.321;13.580;10.384;11.099
1420;;;2.;Cleft lip and cleft palate;;10.478;6.229;4.249;1.719;2.239;319;497;679;313;234;229;1.430;1.193;211;332;464;224;180;213
1430;;;3.;Down syndrome;;252.938;127.319;125.619;12.824;26.586;8.499;15.648;24.125;22.370;16.011;1.255;11.443;25.149;7.472;15.895;25.460;23.335;15.431;1.434
1440;;;4.;Congenital heart anomalies;;1.480.880;813.588;667.293;333.304;295.132;39.120;59.885;56.038;14.738;8.849;6.522;260.880;248.557;35.472;47.524;41.361;13.456;10.011;10.033
1450;;;5.;Other chromosomal anomalies;;412.904;193.777;219.126;38.313;61.502;43.099;33.321;8.229;2.746;1.320;5.246;44.185;79.033;44.377;30.828;9.700;2.800;1.666;6.536
1460;;;6.;Other congenital anomalies;;1.945.623;1.022.341;923.282;277.887;250.573;83.854;113.344;138.837;67.828;52.252;37.765;229.471;212.323;74.507;99.234;126.819;67.774;58.475;54.680
1470;;O.;Oral conditions;;;3.752.689;1.635.956;2.116.733;0;2.829;32.964;117.429;391.580;316.364;355.629;419.163;0;2.568;36.769;127.991;405.703;349.896;463.874;729.932
1480;;;1.;Dental caries;;347.298;163.290;184.008;0;2.829;17.715;35.030;54.227;22.769;16.457;14.264;0;2.568;18.701;36.502;56.338;25.529;20.591;23.777
1490;;;2.;Periodontal disease;;707.703;367.040;340.663;0;0;0;20.184;137.957;95.977;66.175;46.747;0;0;0;15.251;112.084;86.309;65.712;61.307
1500;;;3.;Edentulism;;2.168.999;882.996;1.286.004;0;0;0;17.483;121.380;160.642;245.966;337.525;0;0;0;20.318;134.933;185.785;337.721;607.247
1502;;;4.;Other oral disorders;;528.689;222.630;306.058;0;0;15.249;44.733;78.016;36.976;27.031;20.627;0;0;18.068;55.920;102.347;52.273;39.850;37.601
1505;;P.;Sudden infant death syndrome;;;187.366;103.035;84.331;2.922;100.113;0;0;0;0;0;0;3.132;81.199;0;0;0;0;0;0
1510;III.;Injuries;;;;31.207.316;21.302.675;9.904.641;32.895;403.235;571.902;4.486.228;7.795.485;3.530.682;2.330.410;2.151.839;29.763;313.572;363.025;1.395.962;2.402.683;1.451.561;1.361.756;2.586.319
1520;;A.;Unintentional injuries;;;22.770.915;14.721.966;8.048.949;32.862;386.654;505.129;2.766.803;4.846.640;2.499.568;1.839.731;1.844.580;29.729;298.238;309.916;936.948;1.725.903;1.167.609;1.181.200;2.399.407
1530;;;1.;Road injury;;5.703.112;3.971.190;1.731.922;1.623;48.457;127.865;1.194.009;1.447.236;541.338;342.660;268.003;1.139;39.478;82.504;344.759;476.337;266.100;232.279;289.325
1540;;;2.;Poisonings;;375.539;256.316;119.223;2.546;16.370;14.412;50.743;94.820;42.791;22.991;11.642;2.546;14.946;11.501;20.959;30.059;14.175;10.666;14.370
1550;;;3.;Falls;;7.684.517;4.317.210;3.367.307;4.361;46.102;110.971;486.683;1.210.504;806.349;729.610;922.629;3.738;35.219;74.159;239.194;566.449;468.178;561.230;1.419.141
1560;;;4.;Fire, heat and hot substances;;1.160.207;720.172;440.035;3.743;37.896;25.941;94.642;261.545;144.968;91.270;60.166;3.920;34.152;20.472;55.712;118.525;72.721;60.213;74.321
1570;;;5.;Drowning;;1.201.766;975.364;226.403;3.196;60.476;89.201;251.277;351.412;125.994;64.776;29.033;3.134;40.973;34.534;37.483;53.072;22.266;17.271;17.670
1575;;;6.;Exposure to mechanical forces;;1.758.333;1.278.681;479.652;3.810;38.583;40.087;229.967;453.623;225.436;159.407;127.768;3.485;26.637;20.444;65.550;124.365;79.016;70.847;89.309
1580;;;7.;Natural disasters;;30.759;20.561;10.198;4;226;561;5.243;8.121;3.435;1.903;1.067;4;241;487;1.586;4.154;1.420;1.027;1.280
1590;;;8.;Other unintentional injuries;;4.856.682;3.182.472;1.674.210;13.579;138.543;96.091;454.238;1.019.378;609.257;427.114;424.272;11.762;106.592;65.816;171.706;352.941;243.734;227.668;493.991
1600;;B.;Intentional injuries;;;8.436.401;6.580.709;1.855.692;33;16.581;66.773;1.719.425;2.948.845;1.031.114;490.679;307.260;34;15.334;53.109;459.014;676.781;283.952;180.556;186.912
1610;;;1.;Self-harm;;6.175.467;4.929.423;1.246.044;0;0;34.722;1.251.244;2.193.482;810.302;384.620;255.053;0;0;20.751;316.938;443.503;199.575;127.313;137.964
1620;;;2.;Interpersonal violence;;1.909.702;1.373.297;536.404;0;14.295;22.942;363.052;637.980;194.305;93.842;46.879;0;13.003;23.671;120.837;208.116;76.740;48.624;45.413
1630;;;3.;Collective violence and legal intervention;;351.232;277.989;73.243;32;2.286;9.109;105.130;117.382;26.507;12.217;5.327;34;2.331;8.686;21.239;25.162;7.636;4.619;3.536
