Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;South-East Asia Region;;;;;;;;;;;;;;;;;;;;;;
Year:;;2015;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1120;;;2.;Hypertensive heart disease;;4.672.990;2.168.613;2.504.377;0;13.612;5.212;98.718;474.852;502.308;539.788;534.124;0;11.042;3.215;69.800;389.854;493.446;673.136;863.884
1130;;;3.;Ischaemic heart disease;;58.716.289;37.232.698;21.483.591;0;48.086;15.504;1.099.673;8.968.812;9.689.460;9.608.033;7.803.129;0;46.138;18.155;635.492;3.289.909;4.037.605;6.068.275;7.388.017
1140;;;4.;Stroke;;32.408.478;18.422.308;13.986.170;4.030;69.563;64.673;563.058;3.194.774;4.319.049;5.309.198;4.897.962;2.558;57.824;62.962;395.190;1.906.608;2.454.240;4.029.327;5.077.462
1141;;;;a.;Ischaemic stroke;13.552.383;7.329.352;6.223.031;0;4.535;9.350;110.246;638.716;1.211.916;2.512.926;2.841.662;0;5.379;10.611;107.353;430.693;675.993;1.968.966;3.024.037
1142;;;;b.;Haemorrhagic stroke;18.856.095;11.092.956;7.763.139;4.030;65.028;55.323;452.812;2.556.058;3.107.134;2.796.271;2.056.300;2.558;52.445;52.351;287.837;1.475.915;1.778.247;2.060.361;2.053.425
1150;;;5.;Cardiomyopathy, myocarditis, endocarditis;;1.744.501;943.360;801.142;1.680;74.354;17.301;186.537;282.366;142.660;129.401;109.060;1.434;73.485;21.037;145.014;221.365;100.850;104.172;133.785
1160;;;6.;Other circulatory diseases;;3.109.807;1.633.833;1.475.974;641;28.694;13.802;116.037;270.712;273.006;380.944;549.997;523;13.644;7.717;81.382;242.775;213.886;305.039;611.009
1170;;I.;Respiratory diseases;;;38.854.748;21.658.856;17.195.892;0;201.479;459.343;770.769;2.719.611;3.910.764;6.241.668;7.355.221;0;267.269;473.628;692.740;1.942.736;2.507.431;4.630.353;6.681.735
1180;;;1.;Chronic obstructive pulmonary disease;;28.325.486;16.220.570;12.104.916;0;31.812;74.543;338.059;1.766.691;2.917.024;4.946.926;6.145.515;0;52.595;73.522;270.610;1.048.460;1.737.447;3.535.674;5.386.606
1190;;;2.;Asthma;;8.909.076;4.480.765;4.428.310;0;135.599;291.628;361.972;765.988;826.758;1.087.107;1.011.713;0;178.033;310.181;372.573;792.786;685.931;964.636;1.124.170
1200;;;3.;Other respiratory diseases;;1.620.186;957.520;662.666;0;34.068;93.172;70.739;186.932;166.982;207.635;197.993;0;36.641;89.925;49.557;101.490;84.053;130.043;170.958
1210;;J.;Digestive diseases;;;28.718.581;17.958.349;10.760.232;6.583;598.422;671.615;2.187.538;6.561.544;3.344.776;2.648.457;1.939.413;6.729;611.343;842.406;1.955.191;2.295.287;1.518.788;1.728.540;1.801.948
1220;;;1.;Peptic ulcer disease;;2.816.654;1.514.382;1.302.272;0;14.946;18.656;128.745;380.665;294.632;343.286;333.452;0;18.992;35.115;122.822;288.491;202.287;273.413;361.151
1230;;;2.;Cirrhosis of the liver;;15.884.520;11.494.391;4.390.129;8;158.506;315.916;1.300.276;4.991.328;2.376.631;1.523.129;828.597;6;129.499;480.691;891.926;1.083.368;667.750;658.910;477.978
1231;;;;a.;Cirrhosis due to hepatitis B;7.846.153;5.597.265;2.248.888;0;1.511;79.802;565.707;2.751.588;1.154.187;687.596;356.874;0;406;315.557;623.114;636.756;290.204;238.964;143.888
1232;;;;b.;Cirrhosis due to hepatitis C;1.614.920;1.027.222;587.698;0;1.204;2.660;33.236;309.072;264.898;240.810;175.342;0;279;8.155;33.097;118.953;124.862;166.035;136.318
1233;;;;c.;Cirrhosis due to alcohol use;3.519.629;3.131.731;387.897;0;0;0;274.241;1.517.600;721.969;422.956;194.965;0;0;0;7.252;93.985;101.511;107.850;77.299
1234;;;;d.;Other liver cirrhosis;2.903.818;1.738.173;1.165.645;8;155.791;233.454;427.091;413.068;235.576;171.768;101.416;6;128.815;156.978;228.463;233.674;151.174;146.062;120.473
1240;;;3.;Appendicitis;;1.346.382;548.530;797.852;0;18.699;88.403;173.031;122.593;48.401;51.658;45.746;0;43.548;93.434;305.390;144.650;75.758;72.442;62.630
1241;;;4.;Gastritis and duodenitis;;539.109;258.390;280.719;0;6.697;14.137;23.453;65.542;47.446;48.738;52.377;0;8.921;15.678;38.304;73.231;41.106;43.323;60.155
1242;;;5.;Paralytic ileus and intestinal obstruction;;3.954.061;1.783.889;2.170.172;6.576;330.105;143.768;280.835;340.433;201.797;259.017;221.357;6.723;351.902;152.431;419.486;342.554;257.859;316.327;322.889
1244;;;6.;Inflammatory bowel disease;;324.827;154.601;170.227;0;11.063;7.851;19.754;39.582;23.369;25.326;27.655;0;13.713;6.569;26.435;40.483;22.822;24.522;35.683
1246;;;7.;Gallbladder and biliary diseases;;570.898;219.282;351.616;0;5.280;8.952;26.280;50.850;34.236;45.952;47.731;0;12.408;13.521;23.522;66.823;56.867;76.130;102.345
1248;;;8.;Pancreatitis;;1.267.616;789.634;477.982;0;3.569;10.738;123.721;327.201;132.654;110.931;80.819;0;3.718;9.940;68.066;129.825;79.873;91.334;95.226
1250;;;9.;Other digestive diseases;;2.014.514;1.195.250;819.265;0;49.555;63.193;111.443;243.350;185.610;240.420;301.679;0;28.641;35.028;59.241;125.861;114.467;172.137;283.890
1260;;K.;Genitourinary diseases;;;18.716.613;9.475.677;9.240.935;3.690;228.897;162.162;935.114;2.372.974;1.926.914;1.945.331;1.900.595;2.946;207.871;158.771;1.750.104;2.899.981;1.434.977;1.322.172;1.464.114
1270;;;1.;Kidney diseases;;12.749.384;7.509.441;5.239.943;1;117.379;117.712;695.218;1.967.782;1.567.558;1.565.853;1.477.938;1;92.999;146.893;528.142;1.164.218;952.613;1.116.034;1.239.043
1271;;;;a.;Acute glomerulonephritis;54.443;28.860;25.583;0;2.736;2.868;3.152;5.855;7.615;2.618;4.016;0;4.283;6.291;3.962;2.825;1.531;2.771;3.919
1272;;;;b.;Chronic kidney disease due to diabetes;5.334.707;3.301.553;2.033.154;0;2.830;3.929;95.561;764.541;874.752;891.711;668.228;0;2.049;3.864;58.865;379.481;473.676;582.012;533.207
1273;;;;c.;Other chronic kidney disease;7.360.233;4.179.028;3.181.205;1;111.813;110.915;596.506;1.197.386;685.190;671.523;805.694;0;86.666;136.737;465.315;781.913;477.405;531.251;701.918
1280;;;2.;Benign prostatic hyperplasia;;594.498;594.498;0;0;0;0;0;60.288;220.718;180.496;132.996;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;178.184;105.840;72.344;0;127;6.838;11.294;26.929;14.387;20.127;26.139;0;85;1.377;17.825;17.646;12.123;10.986;12.302
1300;;;4.;Other urinary diseases;;1.894.044;996.458;897.586;3.689;111.391;37.612;87.545;189.592;124.251;178.856;263.522;2.945;114.787;10.500;175.282;168.919;125.443;129.495;170.214
1310;;;5.;Infertility;;663.767;269.441;394.326;0;0;0;141.057;128.384;0;0;0;0;0;0;263.588;130.738;0;0;0
1320;;;6.;Gynecological diseases;;2.636.736;0;2.636.736;0;0;0;0;0;0;0;0;0;0;0;765.267;1.418.460;344.797;65.657;42.555
1330;;L.;Skin diseases;;;5.945.839;2.834.923;3.110.916;342;352.350;579.201;838.569;555.683;206.657;155.531;146.590;368;443.470;615.969;878.885;590.832;219.330;168.974;193.088
1340;;M.;Musculoskeletal diseases;;;25.317.576;10.740.718;14.576.858;0;0;139.346;1.827.014;4.051.435;2.115.417;1.578.730;1.028.775;0;0;176.977;2.230.543;5.224.944;2.952.981;2.248.342;1.743.071
1350;;;1.;Rheumatoid arthritis;;1.534.612;449.601;1.085.012;0;0;6.266;37.613;107.466;87.289;114.662;96.304;0;0;8.519;74.685;238.225;222.791;248.350;292.442
1360;;;2.;Osteoarthritis;;3.363.649;1.309.041;2.054.608;0;0;0;0;381.277;363.172;322.699;241.893;0;0;0;0;561.274;555.678;508.256;429.401
1370;;;3.;Gout;;187.644;140.742;46.902;0;0;0;6.531;47.736;34.030;30.142;22.303;0;0;0;1.991;14.179;10.906;10.623;9.204
1380;;;4.;Back and neck pain;;9.252.479;4.169.315;5.083.164;0;0;88.922;680.512;1.694.664;823.965;520.896;360.356;0;0;99.977;686.473;2.033.117;1.072.156;693.348;498.092
1390;;;5.;Other musculoskeletal disorders;;10.979.192;4.672.020;6.307.171;0;0;44.158;1.102.359;1.820.292;806.961;590.331;307.919;0;0;68.481;1.467.394;2.378.149;1.091.451;787.764;513.932
1400;;N.;Congenital anomalies;;;16.503.429;7.951.678;8.551.751;4.596.774;1.594.663;563.081;563.974;389.199;128.395;77.960;37.633;4.746.053;2.124.980;513.001;521.544;407.553;122.569;76.689;39.362
1410;;;1.;Neural tube defects;;745.534;347.462;398.072;158.075;33.078;35.738;47.886;45.344;14.329;8.304;4.708;145.822;42.169;44.775;61.982;62.582;20.330;12.274;8.137
1420;;;2.;Cleft lip and cleft palate;;67.124;30.992;36.133;21.559;4.835;1.067;1.359;1.333;432;256;151;25.830;5.072;1.136;1.478;1.555;523;318;220
1430;;;3.;Down syndrome;;238.217;114.411;123.806;49.940;31.492;8.945;12.068;7.886;2.889;1.020;172;47.335;38.952;8.512;12.793;11.875;3.198;1.048;93
1440;;;4.;Congenital heart anomalies;;6.250.219;2.998.101;3.252.118;1.714.196;885.521;201.846;149.547;33.339;7.137;4.766;1.751;1.684.441;1.173.719;176.562;136.759;67.855;6.811;4.204;1.766
1450;;;5.;Other chromosomal anomalies;;497.098;179.579;317.519;103.034;50.198;13.362;10.023;2.523;329;97;14;163.671;104.599;23.791;18.365;6.257;602;182;52
1460;;;6.;Other congenital anomalies;;8.705.236;4.281.133;4.424.104;2.549.970;589.539;302.124;343.092;298.775;103.279;63.517;30.837;2.678.954;760.469;258.225;290.167;257.429;91.105;58.662;29.093
1470;;O.;Oral conditions;;;4.629.581;2.278.106;2.351.475;0;9.018;91.535;294.953;835.930;453.501;345.020;248.148;0;7.558;103.762;304.197;831.787;448.892;359.460;295.819
1480;;;1.;Dental caries;;450.249;222.433;227.816;0;9.018;37.848;68.644;66.860;21.005;12.158;6.900;0;7.558;41.094;68.245;67.586;21.430;13.114;8.789
1490;;;2.;Periodontal disease;;1.705.267;907.717;797.550;0;0;0;75.642;452.233;208.158;113.994;57.689;0;0;0;54.286;376.847;189.839;110.758;65.819
1500;;;3.;Edentulism;;1.461.598;690.512;771.085;0;0;0;22.892;150.015;163.060;186.688;167.858;0;0;0;29.567;183.249;167.360;193.041;197.868
1502;;;4.;Other oral disorders;;1.012.467;457.443;555.024;0;0;53.687;127.775;166.823;61.277;32.180;15.701;0;0;62.668;152.099;204.104;70.263;42.547;23.343
1505;;P.;Sudden infant death syndrome;;;838.105;445.420;392.685;11.254;434.165;0;0;0;0;0;0;10.338;382.347;0;0;0;0;0;0
1510;III.;Injuries;;;;84.099.192;53.603.974;30.495.218;392.388;2.950.347;4.542.150;17.186.782;16.975.047;5.300.318;3.494.767;2.762.174;288.146;2.715.975;3.004.970;9.669.965;6.801.062;2.696.168;2.621.702;2.697.230
1520;;A.;Unintentional injuries;;;64.020.842;41.666.948;22.353.894;392.300;2.830.192;4.203.397;12.067.439;12.304.107;4.302.074;3.027.709;2.539.729;288.059;2.615.631;2.644.237;4.856.670;4.760.127;2.272.715;2.368.641;2.547.814
1530;;;1.;Road injury;;22.762.525;18.104.041;4.658.484;66.712;368.132;945.059;6.885.841;6.347.160;1.900.789;1.046.080;544.268;29.709;340.343;462.673;1.220.617;1.282.191;615.958;432.013;274.979
1540;;;2.;Poisonings;;1.759.867;1.134.447;625.420;24.313;76.953;184.899;321.544;307.982;85.523;70.518;62.716;7.783;61.494;36.047;173.423;159.082;66.307;80.867;40.417
1550;;;3.;Falls;;11.559.598;6.444.810;5.114.788;91.663;353.486;469.081;865.556;1.657.779;912.640;894.396;1.200.209;76.157;373.410;262.867;588.729;749.244;598.710;976.232;1.489.437
1560;;;4.;Fire, heat and hot substances;;3.483.203;928.526;2.554.677;6.556;100.565;68.857;258.542;317.981;87.092;53.161;35.772;8.477;164.570;206.702;1.009.474;737.438;193.904;139.714;94.397
1570;;;5.;Drowning;;6.613.914;4.455.823;2.158.091;12.029;1.001.274;1.260.294;1.086.283;701.981;199.524;119.941;74.497;5.113;795.648;616.170;346.562;188.628;72.416;60.975;72.579
1575;;;6.;Exposure to mechanical forces;;2.275.453;1.359.585;915.868;36.497;126.947;119.598;341.356;417.201;152.973;99.955;65.058;37.333;122.347;123.487;198.868;204.374;94.819;79.271;55.369
1580;;;7.;Natural disasters;;725.990;428.271;297.720;797;38.897;81.594;106.913;107.831;40.854;29.969;21.417;794;40.350;74.640;61.581;54.795;22.023;19.506;24.031
1590;;;8.;Other unintentional injuries;;14.840.291;8.811.444;6.028.847;153.734;763.939;1.074.016;2.201.405;2.446.190;922.679;713.690;535.792;122.693;717.467;861.651;1.257.416;1.384.373;608.579;580.063;496.604
1600;;B.;Intentional injuries;;;20.078.351;11.937.027;8.141.324;89;120.155;338.754;5.119.343;4.670.939;998.244;467.058;222.445;87;100.343;360.733;4.813.295;2.040.936;423.453;253.061;149.416
1610;;;1.;Self-harm;;14.463.423;7.939.340;6.524.083;0;0;159.443;3.527.673;3.144.816;651.640;306.075;149.694;0;0;214.657;4.194.470;1.533.372;301.277;178.875;101.432
1620;;;2.;Interpersonal violence;;5.282.508;3.773.975;1.508.533;2;114.989;163.869;1.533.578;1.440.071;310.836;144.136;66.494;1;95.249;132.038;591.011;468.258;110.395;67.509;44.072
1630;;;3.;Collective violence and legal intervention;;332.419;223.712;108.708;87;5.166;15.442;58.092;86.053;35.768;16.847;6.257;86;5.094;14.038;27.814;39.306;11.780;6.678;3.912
