Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;European Region;;;;;;;;;;;;;;;;;;;;;;
Year:;;2016;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1200;;;3.;Other respiratory diseases;;1.404.698;812.440;592.258;0;4.406;11.206;26.813;89.782;94.482;157.487;428.263;0;3.695;10.674;16.977;45.582;49.289;81.855;384.187
1210;;J.;Digestive diseases;;;11.510.576;7.118.551;4.392.025;2.936;72.113;53.657;278.688;2.088.235;1.756.297;1.534.040;1.332.585;2.512;48.324;42.510;180.066;946.835;842.676;857.814;1.471.288
1220;;;1.;Peptic ulcer disease;;753.701;423.447;330.254;0;366;935;12.286;96.175;103.694;102.705;107.285;0;479;998;13.747;79.447;54.516;58.983;122.084
1230;;;2.;Cirrhosis of the liver;;6.028.904;4.007.967;2.020.937;3;9.282;16.310;144.571;1.379.919;1.156.766;885.825;415.292;2;7.239;13.112;89.180;576.033;533.387;457.912;344.071
1231;;;;a.;Cirrhosis due to hepatitis B;1.785.156;1.345.061;440.095;0;78;742;58.147;588.272;370.405;236.369;91.049;0;21;211;17.459;167.340;116.671;84.786;53.607
1232;;;;b.;Cirrhosis due to hepatitis C;1.035.942;685.760;350.183;0;75;399;7.984;147.715;208.768;200.977;119.841;0;24;136;4.170;67.652;92.713;94.594;90.893
1233;;;;c.;Cirrhosis due to alcohol use;2.197.758;1.508.915;688.843;0;0;0;20.877;492.667;467.272;362.202;165.897;0;0;0;8.546;192.654;198.586;167.844;121.213
1234;;;;d.;Other liver cirrhosis;1.010.048;468.231;541.816;3;9.129;15.169;57.564;151.264;110.320;86.277;38.505;2;7.195;12.765;59.004;148.387;125.418;110.688;78.357
1240;;;3.;Appendicitis;;62.729;35.784;26.945;0;912;3.553;6.501;8.186;4.811;5.182;6.639;0;938;3.024;5.629;5.103;2.939;3.348;5.964
1241;;;4.;Gastritis and duodenitis;;223.742;75.804;147.938;0;3.352;5.612;2.180;17.122;14.035;13.359;20.145;0;2.768;6.031;11.099;45.960;24.118;20.183;37.779
1242;;;5.;Paralytic ileus and intestinal obstruction;;493.524;262.290;231.234;2.933;33.212;2.693;9.623;32.307;30.844;41.901;108.776;2.510;22.779;1.627;5.652;15.437;16.042;28.306;138.881
1244;;;6.;Inflammatory bowel disease;;316.494;157.627;158.867;0;1.927;2.465;15.723;42.383;30.550;30.610;33.969;0;1.447;1.820;14.292;38.917;28.465;28.615;45.311
1246;;;7.;Gallbladder and biliary diseases;;380.367;173.104;207.263;0;165;257;2.879;16.731;19.418;35.193;98.462;0;134;283;4.523;19.037;22.027;33.731;127.528
1248;;;8.;Pancreatitis;;833.528;590.910;242.618;0;228;441;39.365;259.753;132.138;90.030;68.954;0;190;631;11.430;59.744;42.224;47.886;80.512
1250;;;9.;Other digestive diseases;;2.417.587;1.391.617;1.025.970;0;22.668;21.391;45.560;235.660;264.041;329.235;473.063;0;12.349;14.983;24.515;107.158;118.957;178.850;569.158
1260;;K.;Genitourinary diseases;;;6.605.023;2.924.874;3.680.148;311;23.552;14.864;133.110;465.790;467.462;606.260;1.213.526;249;19.463;17.795;457.145;1.003.035;436.562;410.800;1.335.099
1270;;;1.;Kidney diseases;;3.619.048;1.707.963;1.911.085;0;16.178;12.519;83.381;275.465;239.768;326.725;753.927;0;12.659;13.476;87.872;234.126;208.447;299.779;1.054.725
1271;;;;a.;Acute glomerulonephritis;17.924;10.100;7.825;0;913;594;1.585;3.317;1.652;1.240;798;0;758;697;1.586;2.093;1.072;843;777
1272;;;;b.;Chronic kidney disease due to diabetes;1.161.999;620.690;541.309;0;419;446;9.024;111.024;105.763;148.519;245.496;0;271;361;7.202;78.497;82.161;118.760;254.057
1273;;;;c.;Other chronic kidney disease;2.439.125;1.077.174;1.361.951;0;14.846;11.479;72.772;161.124;132.352;176.967;507.634;0;11.629;12.417;79.085;153.537;125.215;180.177;799.891
1280;;;2.;Benign prostatic hyperplasia;;750.717;750.717;0;0;0;0;0;74.868;182.356;213.541;279.952;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;94.549;44.459;50.090;0;75;340;2.506;9.583;8.104;9.900;13.951;0;66;375;2.701;7.551;7.346;11.228;20.824
1300;;;4.;Other urinary diseases;;690.840;317.946;372.894;311;7.299;2.005;10.914;38.394;37.234;56.094;165.696;249;6.739;3.945;23.507;42.517;34.203;50.511;211.223
1310;;;5.;Infertility;;190.607;103.789;86.818;0;0;0;36.308;67.481;0;0;0;0;0;0;31.338;55.480;0;0;0
1320;;;6.;Gynecological diseases;;1.259.262;0;1.259.262;0;0;0;0;0;0;0;0;0;0;0;311.728;663.360;186.565;49.282;48.327
1330;;L.;Skin diseases;;;2.470.241;1.086.049;1.384.192;90;72.622;143.629;247.794;232.325;117.630;112.443;159.514;97;81.382;161.385;287.803;296.950;147.748;144.350;264.479
1340;;M.;Musculoskeletal diseases;;;16.645.956;6.771.389;9.874.568;0;0;42.598;608.534;2.096.028;1.473.062;1.293.144;1.258.022;0;0;51.989;746.722;2.635.190;1.970.164;1.956.696;2.513.807
1350;;;1.;Rheumatoid arthritis;;1.034.916;240.491;794.425;0;0;1.707;12.526;48.695;51.097;58.688;67.779;0;0;4.692;38.028;159.137;165.869;186.990;239.710
1360;;;2.;Osteoarthritis;;2.857.917;1.053.495;1.804.422;0;0;0;26;188.263;254.438;292.375;318.393;0;0;0;0;240.109;368.584;482.482;713.247
1370;;;3.;Gout;;225.198;171.237;53.961;0;0;0;3.395;40.287;39.284;41.550;46.720;0;0;0;863;6.908;8.648;12.742;24.800
1380;;;4.;Back and neck pain;;9.851.540;4.209.691;5.641.849;0;0;35.379;430.129;1.453.116;915.404;718.767;656.896;0;0;40.852;498.985;1.709.776;1.137.318;1.018.315;1.236.603
1390;;;5.;Other musculoskeletal disorders;;2.676.385;1.096.473;1.579.911;0;0;5.512;162.459;365.667;212.839;181.763;168.234;0;0;6.445;208.846;519.259;289.746;256.168;299.447
1400;;N.;Congenital anomalies;;;4.325.388;2.258.514;2.066.874;682.916;630.722;188.025;240.803;252.523;119.105;86.583;57.838;573.790;563.653;178.036;212.881;233.776;122.661;98.012;84.064
1410;;;1.;Neural tube defects;;318.855;147.134;171.721;40.223;22.010;13.231;20.471;26.671;10.974;7.656;5.898;43.962;22.412;14.828;22.826;31.493;14.173;10.850;11.176
1420;;;2.;Cleft lip and cleft palate;;10.071;5.956;4.115;1.613;2.061;321;491;680;328;240;223;1.362;1.122;212;327;464;226;186;215
1430;;;3.;Down syndrome;;249.263;125.720;123.543;13.036;26.441;8.466;15.526;24.052;22.256;14.764;1.179;11.597;24.873;7.603;15.529;25.101;22.990;14.438;1.411
1440;;;4.;Congenital heart anomalies;;1.425.978;784.004;641.973;321.365;279.627;39.258;59.124;54.132;14.751;9.166;6.581;250.832;234.208;34.739;46.380;41.169;13.948;10.327;10.370
1450;;;5.;Other chromosomal anomalies;;415.794;195.034;220.761;38.925;61.393;43.556;33.216;8.258;2.738;1.443;5.505;45.325;79.141;44.966;30.685;9.780;2.971;1.680;6.213
1460;;;6.;Other congenital anomalies;;1.905.428;1.000.667;904.761;267.754;239.190;83.194;111.975;138.731;68.057;53.314;38.453;220.711;201.897;75.686;97.133;125.769;68.353;60.532;54.679
1470;;O.;Oral conditions;;;3.810.285;1.662.222;2.148.063;0;2.874;33.219;116.476;394.557;320.572;368.200;426.323;0;2.610;37.062;126.795;408.458;353.826;481.804;737.508
1480;;;1.;Dental caries;;349.228;164.330;184.897;0;2.874;17.873;34.636;54.413;22.957;17.039;14.538;0;2.610;18.854;35.964;56.472;25.642;21.310;24.046
1490;;;2.;Periodontal disease;;722.446;374.576;347.870;0;0;0;20.085;139.013;98.304;69.049;48.126;0;0;0;15.177;112.952;88.250;68.788;62.703
1500;;;3.;Edentulism;;2.206.435;899.476;1.306.959;0;0;0;17.549;122.678;162.279;254.111;342.859;0;0;0;20.353;136.014;187.199;350.341;613.053
1502;;;4.;Other oral disorders;;532.176;223.840;308.337;0;0;15.347;44.205;78.453;37.032;28.002;20.801;0;0;18.208;55.302;103.021;52.736;41.364;37.706
1505;;P.;Sudden infant death syndrome;;;180.439;99.054;81.385;2.733;96.321;0;0;0;0;0;0;2.987;78.399;0;0;0;0;0;0
1510;III.;Injuries;;;;29.999.073;20.481.431;9.517.642;31.337;379.163;549.159;4.150.027;7.538.345;3.377.116;2.326.947;2.129.336;28.412;298.294;347.777;1.308.385;2.301.693;1.373.982;1.334.221;2.524.877
1520;;A.;Unintentional injuries;;;21.936.446;14.190.581;7.745.865;31.325;364.544;488.296;2.588.741;4.682.580;2.383.180;1.830.591;1.821.323;28.400;284.697;302.642;881.934;1.645.915;1.103.477;1.156.791;2.342.010
1530;;;1.;Road injury;;5.535.818;3.855.938;1.679.880;1.552;44.778;125.752;1.122.592;1.420.095;530.393;345.856;264.920;1.118;37.903;82.356;328.408;461.797;256.241;230.299;281.757
1540;;;2.;Poisonings;;359.084;245.636;113.448;2.386;15.428;13.760;47.236;91.706;40.458;23.121;11.542;2.392;13.824;11.071;19.546;28.653;13.254;10.562;14.147
1550;;;3.;Falls;;7.422.028;4.175.198;3.246.830;4.181;44.211;106.970;457.669;1.161.160;768.218;721.591;911.198;3.563;33.690;72.155;224.372;539.161;442.468;547.021;1.384.399
1560;;;4.;Fire, heat and hot substances;;1.106.006;688.941;417.065;3.539;34.936;24.723;86.804;251.124;136.412;91.505;59.896;3.723;31.977;19.593;50.736;112.036;67.476;58.798;72.726
1570;;;5.;Drowning;;1.166.908;945.420;221.488;3.016;56.065;84.908;238.388;348.608;119.897;65.361;29.177;2.981;38.802;34.115;38.110;51.276;21.739;17.217;17.248
1575;;;6.;Exposure to mechanical forces;;1.675.407;1.219.418;455.989;3.602;36.162;38.935;214.499;432.065;213.281;156.562;124.311;3.314;25.363;19.839;61.145;117.600;74.017;68.743;85.969
1580;;;7.;Natural disasters;;32.870;19.197;13.673;20;1.049;2.256;3.934;6.299;2.623;1.821;1.196;21;1.101;2.059;2.291;4.102;1.653;1.230;1.216
1590;;;8.;Other unintentional injuries;;4.638.325;3.040.833;1.597.492;13.029;131.914;90.992;417.618;971.524;571.898;424.775;419.082;11.288;102.037;61.454;157.326;331.291;226.628;222.920;484.548
1600;;B.;Intentional injuries;;;8.062.627;6.290.849;1.771.778;12;14.619;60.863;1.561.287;2.855.765;993.936;496.356;308.013;12;13.598;45.136;426.451;655.778;270.505;177.431;182.867
1610;;;1.;Self-harm;;6.022.705;4.813.660;1.209.045;0;0;34.169;1.175.040;2.163.740;789.589;392.679;258.444;0;0;18.456;300.575;435.795;192.627;125.506;136.086
1620;;;2.;Interpersonal violence;;1.873.453;1.350.513;522.939;0;13.759;22.832;346.025;635.839;189.129;96.546;46.382;0;12.695;23.011;114.717;205.399;73.595;49.131;44.391
1630;;;3.;Collective violence and legal intervention;;166.469;126.676;39.793;11;860;3.861;40.221;56.186;15.218;7.130;3.187;12;902;3.669;11.160;14.585;4.283;2.793;2.389
