Global Health Estimates 2016: DALYs by age, sex and cause;;;;;;;;;;;;;;;;;;;;;;;;
Region:;;Eastern Mediterranean Region;;;;;;;;;;;;;;;;;;;;;;
Year:;;2015;;;;;;;;;;;;;;;;;;;;;;
GlobalGlobal;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sex;Both sexes;Male;Female;Male;;;;;;;;Female;;;;;;;
1160;;;6.;Other circulatory diseases;;1.904.805;934.648;970.157;1.849;79.844;37.574;118.352;164.257;120.830;151.330;260.612;1.580;67.149;32.514;113.422;150.326;108.112;158.901;338.151
1170;;I.;Respiratory diseases;;;6.316.072;3.729.601;2.586.472;0;280.195;306.774;338.942;611.610;556.776;703.120;932.183;0;135.625;265.273;290.839;460.269;353.082;452.482;628.903
1180;;;1.;Chronic obstructive pulmonary disease;;3.308.575;2.072.268;1.236.307;0;49.328;25.462;95.982;299.887;358.306;513.309;729.994;0;17.387;18.766;79.372;182.470;202.011;292.004;444.298
1190;;;2.;Asthma;;2.561.497;1.372.597;1.188.899;0;186.857;249.113;214.147;262.986;160.081;146.219;153.196;0;103.432;223.792;196.452;253.186;131.654;136.189;144.194
1200;;;3.;Other respiratory diseases;;446.001;284.736;161.265;0;44.011;32.200;28.814;48.737;38.389;43.592;48.993;0;14.805;22.715;15.015;24.613;19.417;24.289;40.411
1210;;J.;Digestive diseases;;;6.898.478;3.874.993;3.023.486;4.473;437.049;206.054;407.639;938.699;674.636;607.903;598.538;2.084;325.700;165.320;381.282;580.138;436.129;483.664;649.170
1220;;;1.;Peptic ulcer disease;;637.204;297.136;340.069;0;16.294;18.447;36.070;78.019;51.679;44.423;52.204;0;12.126;14.675;49.807;96.172;53.224;49.746;64.318
1230;;;2.;Cirrhosis of the liver;;4.114.354;2.415.160;1.699.194;3;167.953;91.679;219.794;598.862;481.656;436.653;418.559;3;185.921;88.451;189.003;272.983;246.262;297.112;419.459
1231;;;;a.;Cirrhosis due to hepatitis B;935.483;650.030;285.453;0;1.942;7.469;76.554;272.017;135.186;91.027;65.834;0;757;2.737;38.357;96.902;54.111;47.144;45.445
1232;;;;b.;Cirrhosis due to hepatitis C;1.660.036;1.047.587;612.450;0;3.049;2.077;37.190;217.464;254.886;265.359;267.563;0;1.391;880;19.156;91.322;114.394;156.556;228.751
1233;;;;c.;Cirrhosis due to alcohol use;295.016;183.330;111.685;0;0;0;7.366;56.914;45.895;36.813;36.343;0;0;0;4.129;25.791;23.018;24.262;34.485
1234;;;;d.;Other liver cirrhosis;1.223.820;534.213;689.607;3;162.962;82.133;98.685;52.467;45.689;43.455;48.819;3;183.773;84.835;127.361;58.968;54.739;69.150;110.777
1240;;;3.;Appendicitis;;254.927;108.337;146.590;0;17.025;21.927;28.253;19.829;7.790;7.138;6.375;0;18.567;22.130;48.325;21.818;13.490;11.704;10.556
1241;;;4.;Gastritis and duodenitis;;156.577;52.030;104.547;0;3.631;4.082;3.873;16.437;8.792;6.849;8.366;0;2.504;4.737;14.331;43.464;15.439;11.315;12.756
1242;;;5.;Paralytic ileus and intestinal obstruction;;617.954;404.738;213.216;4.470;172.746;30.335;43.664;56.171;30.177;32.101;35.073;2.081;72.486;6.654;18.498;24.629;25.213;28.065;35.590
1244;;;6.;Inflammatory bowel disease;;88.096;42.023;46.073;0;9.310;2.969;5.819;10.668;4.698;4.094;4.464;0;5.001;2.731;9.027;10.635;6.000;5.367;7.311
1246;;;7.;Gallbladder and biliary diseases;;218.691;106.313;112.378;0;4.600;3.557;8.288;26.258;23.438;22.443;17.727;0;3.927;3.875;10.574;22.064;22.438;23.347;26.153
1248;;;8.;Pancreatitis;;192.258;97.689;94.569;0;2.432;2.450;14.387;38.180;16.866;12.727;10.647;0;789;2.269;12.647;23.488;17.650;19.035;18.690
1250;;;9.;Other digestive diseases;;618.417;351.567;266.850;0;43.059;30.607;47.490;94.275;49.541;41.474;45.121;0;24.378;19.796;29.069;64.886;36.412;37.973;54.337
1260;;K.;Genitourinary diseases;;;5.600.077;2.915.552;2.684.524;2.795;226.440;108.876;344.715;622.320;505.682;505.406;599.318;1.285;128.256;70.760;603.248;841.071;321.021;304.304;414.580
1270;;;1.;Kidney diseases;;3.823.489;2.302.223;1.521.267;1;145.101;89.243;255.625;502.540;385.553;414.100;510.060;1;85.003;58.079;201.149;313.059;224.358;270.391;369.229
1271;;;;a.;Acute glomerulonephritis;28.190;14.867;13.323;0;3.276;1.413;2.375;3.134;1.383;1.056;2.229;0;4.292;1.725;2.121;1.775;708;854;1.848
1272;;;;b.;Chronic kidney disease due to diabetes;1.343.465;849.861;493.604;0;3.599;2.205;18.822;193.571;204.384;221.317;205.964;0;2.023;1.703;14.663;110.412;106.691;130.614;127.498
1273;;;;c.;Other chronic kidney disease;2.451.834;1.437.494;1.014.339;1;138.226;85.625;234.428;305.834;179.786;191.727;301.867;1;78.687;54.650;184.365;200.871;116.959;138.922;239.883
1280;;;2.;Benign prostatic hyperplasia;;250.110;250.110;0;0;0;0;0;31.938;101.966;70.413;45.794;0;0;0;0;0;0;0;0
1290;;;3.;Urolithiasis;;37.588;21.751;15.837;0;73;3.069;4.051;6.769;2.631;2.109;3.049;0;71;2.034;3.901;4.934;1.712;1.426;1.760
1300;;;4.;Other urinary diseases;;405.433;228.493;176.940;2.794;81.266;16.565;24.383;28.753;15.533;18.784;40.415;1.284;43.183;10.647;30.753;30.601;11.929;15.590;32.953
1310;;;5.;Infertility;;213.074;112.976;100.098;0;0;0;60.656;52.320;0;0;0;0;0;0;75.635;24.464;0;0;0
1320;;;6.;Gynecological diseases;;870.382;0;870.382;0;0;0;0;0;0;0;0;0;0;0;291.810;468.013;83.022;16.897;10.639
1330;;L.;Skin diseases;;;1.943.073;908.887;1.034.185;150;149.855;200.286;278.034;160.188;46.119;34.054;40.200;169;235.934;226.699;292.488;159.481;45.519;33.604;40.291
1340;;M.;Musculoskeletal diseases;;;7.778.602;3.364.175;4.414.427;0;0;62.315;673.605;1.371.000;591.439;405.041;260.775;0;0;72.858;830.684;1.701.187;816.825;587.193;405.680
1350;;;1.;Rheumatoid arthritis;;408.742;111.665;297.078;0;0;4.458;17.041;37.732;22.564;17.224;12.645;0;0;6.776;39.632;99.014;63.324;50.296;38.035
1360;;;2.;Osteoarthritis;;1.054.517;475.388;579.129;0;0;0;0;156.856;131.589;105.908;81.035;0;0;0;0;175.277;155.135;134.962;113.755
1370;;;3.;Gout;;51.866;38.848;13.019;0;0;0;2.432;14.592;8.824;7.202;5.797;0;0;0;760;4.330;2.986;2.667;2.275
1380;;;4.;Back and neck pain;;3.655.064;1.634.625;2.020.439;0;0;42.587;328.300;723.708;264.908;165.114;110.007;0;0;45.313;359.577;845.719;372.553;238.805;158.471
1390;;;5.;Other musculoskeletal disorders;;2.608.412;1.103.650;1.504.762;0;0;15.270;325.832;438.112;163.554;109.592;51.291;0;0;20.769;430.715;576.846;222.826;160.463;93.143
1400;;N.;Congenital anomalies;;;8.913.427;4.743.853;4.169.574;2.324.846;1.329.624;471.391;329.538;196.068;51.115;29.730;11.543;1.853.599;1.281.886;457.738;319.335;172.280;45.622;28.049;11.064
1410;;;1.;Neural tube defects;;693.689;331.348;362.341;137.704;70.355;33.790;39.355;33.743;8.842;4.734;2.824;124.718;79.009;46.432;50.491;40.390;10.965;6.285;4.051
1420;;;2.;Cleft lip and cleft palate;;25.139;10.109;15.030;5.818;2.628;431;520;470;127;71;44;9.879;3.644;390;470;417;115;69;45
1430;;;3.;Down syndrome;;214.101;116.510;97.591;43.468;39.031;12.345;12.253;7.732;1.280;401;0;30.184;32.792;11.222;12.643;8.569;1.641;540;0
1440;;;4.;Congenital heart anomalies;;3.131.542;1.654.447;1.477.096;809.030;569.043;166.025;74.284;29.386;4.127;2.239;313;659.637;538.359;170.816;75.958;26.063;3.454;2.364;443
1450;;;5.;Other chromosomal anomalies;;454.752;224.035;230.717;56.309;68.218;62.922;35.215;1.225;115;31;1;65.784;81.016;51.639;29.195;2.504;391;167;22
1460;;;6.;Other congenital anomalies;;4.394.203;2.407.404;1.986.799;1.272.517;580.348;195.878;167.910;123.512;36.623;22.255;8.360;963.397;547.065;177.239;150.578;94.338;29.055;18.625;6.502
1470;;O.;Oral conditions;;;1.318.462;675.511;642.951;0;2.976;33.414;101.950;249.071;122.242;92.304;73.553;0;2.828;37.972;104.362;219.938;110.979;89.482;77.389
1480;;;1.;Dental caries;;137.381;69.638;67.743;0;2.976;14.118;21.598;20.958;5.218;2.952;1.819;0;2.828;14.695;21.039;19.140;4.978;3.041;2.022
1490;;;2.;Periodontal disease;;377.487;213.119;164.368;0;0;0;24.486;104.580;46.299;24.586;13.168;0;0;0;17.140;73.371;37.622;22.719;13.516
1500;;;3.;Edentulism;;491.978;250.247;241.730;0;0;0;11.153;71.281;56.133;57.079;54.601;0;0;0;12.923;67.628;50.894;53.843;56.442
1502;;;4.;Other oral disorders;;311.616;142.506;169.110;0;0;19.296;44.713;52.252;14.592;7.688;3.966;0;0;23.278;53.260;59.799;17.485;9.879;5.409
1505;;P.;Sudden infant death syndrome;;;685.867;392.841;293.026;9.287;383.554;0;0;0;0;0;0;8.036;284.990;0;0;0;0;0;0
1510;III.;Injuries;;;;36.340.423;24.657.221;11.683.202;464.826;2.459.692;2.988.927;9.217.747;6.737.296;1.452.085;796.774;539.875;380.654;2.233.710;2.140.458;3.189.905;2.385.407;617.239;399.838;335.990
1520;;A.;Unintentional injuries;;;19.663.473;12.982.747;6.680.725;462.212;2.153.851;1.541.530;3.763.628;3.149.351;893.969;566.217;451.990;378.139;1.938.529;946.702;1.275.875;1.151.229;404.552;300.597;285.103
1530;;;1.;Road injury;;7.783.373;5.737.632;2.045.741;71.453;533.847;580.847;2.134.950;1.580.226;420.816;251.224;164.269;33.423;411.164;308.559;503.345;447.380;156.305;107.065;78.500
1540;;;2.;Poisonings;;800.274;317.384;482.890;21.375;131.200;37.028;65.867;44.515;8.791;5.003;3.603;134.507;202.299;46.506;60.585;24.748;5.641;4.547;4.056
1550;;;3.;Falls;;2.761.530;1.898.994;862.536;136.042;329.776;181.772;335.643;463.708;171.899;133.486;146.667;20.297;197.749;98.635;150.137;180.398;74.517;62.910;77.893
1560;;;4.;Fire, heat and hot substances;;1.182.335;609.300;573.036;14.500;179.757;74.273;140.135;132.512;32.847;19.599;15.678;25.440;188.526;56.655;135.131;104.617;26.988;18.908;16.771
1570;;;5.;Drowning;;1.817.426;1.091.545;725.881;10.855;383.289;251.442;291.283;116.244;21.438;11.174;5.821;6.135;447.047;155.427;66.327;30.078;8.389;6.303;6.176
1575;;;6.;Exposure to mechanical forces;;1.352.153;978.612;373.541;61.759;174.682;118.078;254.601;248.401;66.040;33.806;21.246;35.429;109.635;54.893;62.102;63.034;21.915;14.733;11.801
1580;;;7.;Natural disasters;;62.960;37.061;25.899;41;645;999;7.496;12.176;5.629;3.860;6.215;19;410;873;4.605;5.224;2.684;2.979;9.106
1590;;;8.;Other unintentional injuries;;3.903.419;2.312.218;1.591.201;146.186;420.655;297.091;533.653;551.569;166.509;108.065;88.491;122.889;381.699;225.153;293.642;295.751;108.113;83.153;80.801
1600;;B.;Intentional injuries;;;16.676.950;11.674.474;5.002.476;2.614;305.841;1.447.397;5.454.119;3.587.945;558.116;230.557;87.886;2.515;295.181;1.193.757;1.914.030;1.234.179;212.687;99.241;50.887
1610;;;1.;Self-harm;;1.454.957;950.710;504.246;0;0;20.200;472.987;357.761;59.461;25.306;14.995;0;0;20.359;298.441;138.968;24.051;13.516;8.910
1620;;;2.;Interpersonal violence;;2.965.338;2.180.263;785.075;1;144.655;146.595;1.084.522;663.172;91.669;34.728;14.921;1;137.541;95.989;308.023;187.943;30.463;14.583;10.533
1630;;;3.;Collective violence and legal intervention;;12.256.656;8.543.501;3.713.155;2.613;161.186;1.280.602;3.896.611;2.567.012;406.986;170.522;57.970;2.514;157.641;1.077.408;1.307.566;907.268;158.172;71.142;31.443
